order_code,employee_code,shift_code,assignment_name,starts_at,ends_at,status,notes
production_order_2026_00327,vmk0500,shift_morning,Vận hành thiết bị,2026-02-12T06:00:00+07:00,2026-02-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00328,vmk0511,shift_morning,Vận hành thiết bị,2026-02-13T06:00:00+07:00,2026-02-13T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00329,vmk0520,shift_afternoon,Kiểm soát đóng gói,2026-03-13T14:00:00+07:00,2026-03-13T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00329,vmk0528,shift_night,Bàn giao ca,2026-03-13T22:00:00+07:00,2026-03-14T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00330,vmk0534,shift_night,Bàn giao ca,2026-03-14T22:00:00+07:00,2026-03-15T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00331,vmk0010,shift_morning,Vận hành thiết bị,2026-04-18T06:00:00+07:00,2026-04-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00331,vmk0011,shift_afternoon,Kiểm soát đóng gói,2026-04-18T14:00:00+07:00,2026-04-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00332,vmk0013,shift_afternoon,Kiểm soát đóng gói,2026-04-19T14:00:00+07:00,2026-04-19T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00333,vmk0031,shift_night,Bàn giao ca,2026-05-19T22:00:00+07:00,2026-05-20T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00333,vmk0042,shift_morning,Vận hành thiết bị,2026-05-19T06:00:00+07:00,2026-05-19T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00334,vmk0048,shift_morning,Vận hành thiết bị,2026-05-20T06:00:00+07:00,2026-05-20T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00335,vmk0062,shift_afternoon,Kiểm soát đóng gói,2026-06-04T14:00:00+07:00,2026-06-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00335,vmk0065,shift_night,Bàn giao ca,2026-06-04T22:00:00+07:00,2026-06-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00336,vmk0076,shift_night,Bàn giao ca,2026-06-05T22:00:00+07:00,2026-06-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00337,vmk0093,shift_morning,Vận hành thiết bị,2026-07-05T06:00:00+07:00,2026-07-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00337,vmk0096,shift_afternoon,Kiểm soát đóng gói,2026-07-05T14:00:00+07:00,2026-07-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00338,vmk0110,shift_afternoon,Kiểm soát đóng gói,2026-07-06T14:00:00+07:00,2026-07-06T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00339,vmk0124,shift_night,Bàn giao ca,2026-08-10T22:00:00+07:00,2026-08-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00339,vmk0127,shift_morning,Vận hành thiết bị,2026-08-10T06:00:00+07:00,2026-08-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00340,vmk0138,shift_morning,Vận hành thiết bị,2026-08-11T06:00:00+07:00,2026-08-11T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00341,vmk0155,shift_afternoon,Kiểm soát đóng gói,2026-09-11T14:00:00+07:00,2026-09-11T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00341,vmk0158,shift_night,Bàn giao ca,2026-09-11T22:00:00+07:00,2026-09-12T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00342,vmk0172,shift_night,Bàn giao ca,2026-09-12T22:00:00+07:00,2026-09-13T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00343,vmk0186,shift_morning,Vận hành thiết bị,2026-01-16T06:00:00+07:00,2026-01-16T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00343,vmk0189,shift_afternoon,Kiểm soát đóng gói,2026-01-16T14:00:00+07:00,2026-01-16T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00344,vmk0195,shift_afternoon,Kiểm soát đóng gói,2026-01-17T14:00:00+07:00,2026-01-17T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00345,vmk0209,shift_night,Bàn giao ca,2026-02-17T22:00:00+07:00,2026-02-18T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00345,vmk0220,shift_morning,Vận hành thiết bị,2026-02-17T06:00:00+07:00,2026-02-17T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00346,vmk0226,shift_morning,Vận hành thiết bị,2026-02-18T06:00:00+07:00,2026-02-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00347,vmk0243,shift_afternoon,Kiểm soát đóng gói,2026-03-22T14:00:00+07:00,2026-03-22T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00347,vmk0251,shift_night,Bàn giao ca,2026-03-22T22:00:00+07:00,2026-03-23T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00348,vmk0257,shift_night,Bàn giao ca,2026-03-23T22:00:00+07:00,2026-03-24T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00349,vmk0271,shift_morning,Vận hành thiết bị,2026-04-03T06:00:00+07:00,2026-04-03T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00349,vmk0274,shift_afternoon,Kiểm soát đóng gói,2026-04-03T14:00:00+07:00,2026-04-03T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00350,vmk0288,shift_afternoon,Kiểm soát đóng gói,2026-04-04T14:00:00+07:00,2026-04-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00351,vmk0305,shift_night,Bàn giao ca,2026-05-08T22:00:00+07:00,2026-05-09T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00351,vmk0308,shift_morning,Vận hành thiết bị,2026-05-08T06:00:00+07:00,2026-05-08T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00352,vmk0319,shift_morning,Vận hành thiết bị,2026-05-09T06:00:00+07:00,2026-05-09T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00353,vmk0333,shift_afternoon,Kiểm soát đóng gói,2026-06-09T14:00:00+07:00,2026-06-09T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00353,vmk0336,shift_night,Bàn giao ca,2026-06-09T22:00:00+07:00,2026-06-10T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00354,vmk0350,shift_night,Bàn giao ca,2026-06-10T22:00:00+07:00,2026-06-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00355,vmk0367,shift_morning,Vận hành thiết bị,2026-07-14T06:00:00+07:00,2026-07-14T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00355,vmk0370,shift_afternoon,Kiểm soát đóng gói,2026-07-14T14:00:00+07:00,2026-07-14T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00356,vmk0381,shift_afternoon,Kiểm soát đóng gói,2026-07-15T14:00:00+07:00,2026-07-15T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00357,vmk0390,shift_night,Bàn giao ca,2026-08-15T22:00:00+07:00,2026-08-16T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00357,vmk0398,shift_morning,Vận hành thiết bị,2026-08-15T06:00:00+07:00,2026-08-15T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00358,vmk0404,shift_morning,Vận hành thiết bị,2026-08-16T06:00:00+07:00,2026-08-16T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00359,vmk0421,shift_afternoon,Kiểm soát đóng gói,2026-09-20T14:00:00+07:00,2026-09-20T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00359,vmk0432,shift_night,Bàn giao ca,2026-09-20T22:00:00+07:00,2026-09-21T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00360,vmk0438,shift_night,Bàn giao ca,2026-09-21T22:00:00+07:00,2026-09-22T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00361,vmk0452,shift_morning,Vận hành thiết bị,2026-01-01T06:00:00+07:00,2026-01-01T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00361,vmk0455,shift_afternoon,Kiểm soát đóng gói,2026-01-01T14:00:00+07:00,2026-01-01T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00362,vmk0466,shift_afternoon,Kiểm soát đóng gói,2026-01-02T14:00:00+07:00,2026-01-02T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00363,vmk0483,shift_night,Bàn giao ca,2026-02-06T22:00:00+07:00,2026-02-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00363,vmk0486,shift_morning,Vận hành thiết bị,2026-02-06T06:00:00+07:00,2026-02-06T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00364,vmk0500,shift_morning,Vận hành thiết bị,2026-02-07T06:00:00+07:00,2026-02-07T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00365,vmk0514,shift_afternoon,Kiểm soát đóng gói,2026-03-07T14:00:00+07:00,2026-03-07T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00365,vmk0517,shift_night,Bàn giao ca,2026-03-07T22:00:00+07:00,2026-03-08T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00366,vmk0528,shift_night,Bàn giao ca,2026-03-08T22:00:00+07:00,2026-03-09T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00367,vmk0545,shift_morning,Vận hành thiết bị,2026-04-12T06:00:00+07:00,2026-04-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00367,vmk0548,shift_afternoon,Kiểm soát đóng gói,2026-04-12T14:00:00+07:00,2026-04-12T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00368,vmk0011,shift_afternoon,Kiểm soát đóng gói,2026-04-13T14:00:00+07:00,2026-04-13T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00369,vmk0025,shift_night,Bàn giao ca,2026-05-13T22:00:00+07:00,2026-05-14T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00369,vmk0028,shift_morning,Vận hành thiết bị,2026-05-13T06:00:00+07:00,2026-05-13T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00370,vmk0042,shift_morning,Vận hành thiết bị,2026-05-14T06:00:00+07:00,2026-05-14T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00371,vmk0056,shift_afternoon,Kiểm soát đóng gói,2026-06-18T14:00:00+07:00,2026-06-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00371,vmk0059,shift_night,Bàn giao ca,2026-06-18T22:00:00+07:00,2026-06-19T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00372,vmk0065,shift_night,Bàn giao ca,2026-06-19T22:00:00+07:00,2026-06-20T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00373,vmk0079,shift_morning,Vận hành thiết bị,2026-07-19T06:00:00+07:00,2026-07-19T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00373,vmk0090,shift_afternoon,Kiểm soát đóng gói,2026-07-19T14:00:00+07:00,2026-07-19T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00374,vmk0096,shift_afternoon,Kiểm soát đóng gói,2026-07-20T14:00:00+07:00,2026-07-20T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00375,vmk0113,shift_night,Bàn giao ca,2026-08-04T22:00:00+07:00,2026-08-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00375,vmk0121,shift_morning,Vận hành thiết bị,2026-08-04T06:00:00+07:00,2026-08-04T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00376,vmk0127,shift_morning,Vận hành thiết bị,2026-08-05T06:00:00+07:00,2026-08-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00377,vmk0141,shift_afternoon,Kiểm soát đóng gói,2026-09-05T14:00:00+07:00,2026-09-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00377,vmk0144,shift_night,Bàn giao ca,2026-09-05T22:00:00+07:00,2026-09-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00378,vmk0158,shift_night,Bàn giao ca,2026-09-06T22:00:00+07:00,2026-09-07T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00379,vmk0175,shift_morning,Vận hành thiết bị,2026-01-10T06:00:00+07:00,2026-01-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00379,vmk0178,shift_afternoon,Kiểm soát đóng gói,2026-01-10T14:00:00+07:00,2026-01-10T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00380,vmk0189,shift_afternoon,Kiểm soát đóng gói,2026-01-11T14:00:00+07:00,2026-01-11T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00381,vmk0203,shift_night,Bàn giao ca,2026-02-11T22:00:00+07:00,2026-02-12T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00381,vmk0206,shift_morning,Vận hành thiết bị,2026-02-11T06:00:00+07:00,2026-02-11T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00382,vmk0220,shift_morning,Vận hành thiết bị,2026-02-12T06:00:00+07:00,2026-02-12T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00383,vmk0237,shift_afternoon,Kiểm soát đóng gói,2026-03-16T14:00:00+07:00,2026-03-16T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00383,vmk0240,shift_night,Bàn giao ca,2026-03-16T22:00:00+07:00,2026-03-17T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00384,vmk0251,shift_night,Bàn giao ca,2026-03-17T22:00:00+07:00,2026-03-18T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00385,vmk0260,shift_morning,Vận hành thiết bị,2026-04-17T06:00:00+07:00,2026-04-17T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00385,vmk0268,shift_afternoon,Kiểm soát đóng gói,2026-04-17T14:00:00+07:00,2026-04-17T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00386,vmk0274,shift_afternoon,Kiểm soát đóng gói,2026-04-18T14:00:00+07:00,2026-04-18T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00387,vmk0291,shift_night,Bàn giao ca,2026-05-22T22:00:00+07:00,2026-05-23T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00387,vmk0302,shift_morning,Vận hành thiết bị,2026-05-22T06:00:00+07:00,2026-05-22T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00388,vmk0308,shift_morning,Vận hành thiết bị,2026-05-23T06:00:00+07:00,2026-05-23T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00389,vmk0322,shift_afternoon,Kiểm soát đóng gói,2026-06-03T14:00:00+07:00,2026-06-03T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00389,vmk0325,shift_night,Bàn giao ca,2026-06-03T22:00:00+07:00,2026-06-04T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00390,vmk0336,shift_night,Bàn giao ca,2026-06-04T22:00:00+07:00,2026-06-05T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00391,vmk0353,shift_morning,Vận hành thiết bị,2026-07-08T06:00:00+07:00,2026-07-08T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00391,vmk0356,shift_afternoon,Kiểm soát đóng gói,2026-07-08T14:00:00+07:00,2026-07-08T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00392,vmk0370,shift_afternoon,Kiểm soát đóng gói,2026-07-09T14:00:00+07:00,2026-07-09T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00393,vmk0384,shift_night,Bàn giao ca,2026-08-09T22:00:00+07:00,2026-08-10T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00393,vmk0387,shift_morning,Vận hành thiết bị,2026-08-09T06:00:00+07:00,2026-08-09T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00394,vmk0398,shift_morning,Vận hành thiết bị,2026-08-10T06:00:00+07:00,2026-08-10T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00395,vmk0415,shift_afternoon,Kiểm soát đóng gói,2026-09-14T14:00:00+07:00,2026-09-14T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00395,vmk0418,shift_night,Bàn giao ca,2026-09-14T22:00:00+07:00,2026-09-15T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00396,vmk0432,shift_night,Bàn giao ca,2026-09-15T22:00:00+07:00,2026-09-16T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00397,vmk0446,shift_morning,Vận hành thiết bị,2026-01-15T06:00:00+07:00,2026-01-15T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00397,vmk0449,shift_afternoon,Kiểm soát đóng gói,2026-01-15T14:00:00+07:00,2026-01-15T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00398,vmk0455,shift_afternoon,Kiểm soát đóng gói,2026-01-16T14:00:00+07:00,2026-01-16T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00399,vmk0469,shift_night,Bàn giao ca,2026-02-20T22:00:00+07:00,2026-02-21T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00399,vmk0480,shift_morning,Vận hành thiết bị,2026-02-20T06:00:00+07:00,2026-02-20T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00400,vmk0486,shift_morning,Vận hành thiết bị,2026-02-21T06:00:00+07:00,2026-02-21T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00401,vmk0503,shift_afternoon,Kiểm soát đóng gói,2026-03-01T14:00:00+07:00,2026-03-01T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00401,vmk0511,shift_night,Bàn giao ca,2026-03-01T22:00:00+07:00,2026-03-02T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00402,vmk0517,shift_night,Bàn giao ca,2026-03-02T22:00:00+07:00,2026-03-03T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00403,vmk0531,shift_morning,Vận hành thiết bị,2026-04-06T06:00:00+07:00,2026-04-06T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00403,vmk0534,shift_afternoon,Kiểm soát đóng gói,2026-04-06T14:00:00+07:00,2026-04-06T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00404,vmk0548,shift_afternoon,Kiểm soát đóng gói,2026-04-07T14:00:00+07:00,2026-04-07T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00405,vmk0012,shift_night,Bàn giao ca,2026-05-07T22:00:00+07:00,2026-05-08T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00405,vmk0013,shift_morning,Vận hành thiết bị,2026-05-07T06:00:00+07:00,2026-05-07T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00406,vmk0028,shift_morning,Vận hành thiết bị,2026-05-08T06:00:00+07:00,2026-05-08T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00407,vmk0045,shift_afternoon,Kiểm soát đóng gói,2026-06-12T14:00:00+07:00,2026-06-12T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00407,vmk0048,shift_night,Bàn giao ca,2026-06-12T22:00:00+07:00,2026-06-13T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00408,vmk0059,shift_night,Bàn giao ca,2026-06-13T22:00:00+07:00,2026-06-14T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00409,vmk0073,shift_morning,Vận hành thiết bị,2026-07-13T06:00:00+07:00,2026-07-13T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00409,vmk0076,shift_afternoon,Kiểm soát đóng gói,2026-07-13T14:00:00+07:00,2026-07-13T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00410,vmk0090,shift_afternoon,Kiểm soát đóng gói,2026-07-14T14:00:00+07:00,2026-07-14T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00411,vmk0107,shift_night,Bàn giao ca,2026-08-18T22:00:00+07:00,2026-08-19T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00411,vmk0110,shift_morning,Vận hành thiết bị,2026-08-18T06:00:00+07:00,2026-08-18T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00412,vmk0121,shift_morning,Vận hành thiết bị,2026-08-19T06:00:00+07:00,2026-08-19T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00413,vmk0130,shift_afternoon,Kiểm soát đóng gói,2026-09-19T14:00:00+07:00,2026-09-19T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00413,vmk0138,shift_night,Bàn giao ca,2026-09-19T22:00:00+07:00,2026-09-20T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00414,vmk0144,shift_night,Bàn giao ca,2026-09-20T22:00:00+07:00,2026-09-21T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00415,vmk0161,shift_morning,Vận hành thiết bị,2026-01-04T06:00:00+07:00,2026-01-04T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00415,vmk0172,shift_afternoon,Kiểm soát đóng gói,2026-01-04T14:00:00+07:00,2026-01-04T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00416,vmk0178,shift_afternoon,Kiểm soát đóng gói,2026-01-05T14:00:00+07:00,2026-01-05T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00417,vmk0192,shift_night,Bàn giao ca,2026-02-05T22:00:00+07:00,2026-02-06T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00417,vmk0195,shift_morning,Vận hành thiết bị,2026-02-05T06:00:00+07:00,2026-02-05T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00418,vmk0206,shift_morning,Vận hành thiết bị,2026-02-06T06:00:00+07:00,2026-02-06T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00419,vmk0223,shift_afternoon,Kiểm soát đóng gói,2026-03-10T14:00:00+07:00,2026-03-10T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00419,vmk0226,shift_night,Bàn giao ca,2026-03-10T22:00:00+07:00,2026-03-11T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00420,vmk0240,shift_night,Bàn giao ca,2026-03-11T22:00:00+07:00,2026-03-12T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00421,vmk0254,shift_morning,Vận hành thiết bị,2026-04-11T06:00:00+07:00,2026-04-11T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00421,vmk0257,shift_afternoon,Kiểm soát đóng gói,2026-04-11T14:00:00+07:00,2026-04-11T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00422,vmk0268,shift_afternoon,Kiểm soát đóng gói,2026-04-12T14:00:00+07:00,2026-04-12T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00423,vmk0285,shift_night,Bàn giao ca,2026-05-16T22:00:00+07:00,2026-05-17T06:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00423,vmk0288,shift_morning,Vận hành thiết bị,2026-05-16T06:00:00+07:00,2026-05-16T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00424,vmk0302,shift_morning,Vận hành thiết bị,2026-05-17T06:00:00+07:00,2026-05-17T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00425,vmk0316,shift_afternoon,Kiểm soát đóng gói,2026-06-17T14:00:00+07:00,2026-06-17T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00425,vmk0319,shift_night,Bàn giao ca,2026-06-17T22:00:00+07:00,2026-06-18T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00426,vmk0325,shift_night,Bàn giao ca,2026-06-18T22:00:00+07:00,2026-06-19T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00427,vmk0339,shift_morning,Vận hành thiết bị,2026-07-22T06:00:00+07:00,2026-07-22T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00427,vmk0350,shift_afternoon,Kiểm soát đóng gói,2026-07-22T14:00:00+07:00,2026-07-22T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00428,vmk0356,shift_afternoon,Kiểm soát đóng gói,2026-07-23T14:00:00+07:00,2026-07-23T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00429,vmk0373,shift_night,Bàn giao ca,2026-08-03T22:00:00+07:00,2026-08-04T06:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00429,vmk0381,shift_morning,Vận hành thiết bị,2026-08-03T06:00:00+07:00,2026-08-03T14:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00430,vmk0387,shift_morning,Vận hành thiết bị,2026-08-04T06:00:00+07:00,2026-08-04T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00431,vmk0401,shift_afternoon,Kiểm soát đóng gói,2026-09-08T14:00:00+07:00,2026-09-08T22:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00431,vmk0404,shift_night,Bàn giao ca,2026-09-08T22:00:00+07:00,2026-09-09T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00432,vmk0418,shift_night,Bàn giao ca,2026-09-09T22:00:00+07:00,2026-09-10T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00433,vmk0435,shift_morning,Vận hành thiết bị,2026-01-09T06:00:00+07:00,2026-01-09T14:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00433,vmk0438,shift_afternoon,Kiểm soát đóng gói,2026-01-09T14:00:00+07:00,2026-01-09T22:00:00+07:00,active,Phân công theo ca sản xuất.
production_order_2026_00434,vmk0449,shift_afternoon,Kiểm soát đóng gói,2026-01-10T14:00:00+07:00,2026-01-10T22:00:00+07:00,completed,Phân công theo ca sản xuất.
production_order_2026_00435,vmk0463,shift_night,Bàn giao ca,2026-02-14T22:00:00+07:00,2026-02-15T06:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00435,vmk0466,shift_morning,Vận hành thiết bị,2026-02-14T06:00:00+07:00,2026-02-14T14:00:00+07:00,planned,Phân công theo ca sản xuất.
production_order_2026_00436,vmk0480,shift_morning,Vận hành thiết bị,2026-02-15T06:00:00+07:00,2026-02-15T14:00:00+07:00,planned,Phân công theo ca sản xuất.
