order_code,event_type,previous_status,new_status,note,occurred_at,idempotency_key
production_order_2026_00456,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-06T16:00:00+07:00,order_event_progress_00456
production_order_2026_00457,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-04T08:00:00+07:00,order_event_status_00457
production_order_2026_00457,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-04-06T16:00:00+07:00,order_event_progress_00457
production_order_2026_00458,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-05T08:00:00+07:00,order_event_status_00458
production_order_2026_00458,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-04-07T16:00:00+07:00,order_event_progress_00458
production_order_2026_00459,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-09T08:00:00+07:00,order_event_status_00459
production_order_2026_00459,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-05-11T16:00:00+07:00,order_event_progress_00459
production_order_2026_00460,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-10T08:00:00+07:00,order_event_status_00460
production_order_2026_00460,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-12T16:00:00+07:00,order_event_progress_00460
production_order_2026_00461,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-10T08:00:00+07:00,order_event_status_00461
production_order_2026_00461,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-06-12T16:00:00+07:00,order_event_progress_00461
production_order_2026_00462,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-11T08:00:00+07:00,order_event_status_00462
production_order_2026_00462,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-13T16:00:00+07:00,order_event_progress_00462
production_order_2026_00463,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-15T08:00:00+07:00,order_event_status_00463
production_order_2026_00463,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-07-17T16:00:00+07:00,order_event_progress_00463
production_order_2026_00464,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-16T08:00:00+07:00,order_event_status_00464
production_order_2026_00464,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-18T16:00:00+07:00,order_event_progress_00464
production_order_2026_00465,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-16T08:00:00+07:00,order_event_status_00465
production_order_2026_00465,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-08-18T16:00:00+07:00,order_event_progress_00465
production_order_2026_00466,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-17T08:00:00+07:00,order_event_status_00466
production_order_2026_00466,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-08-19T16:00:00+07:00,order_event_progress_00466
production_order_2026_00467,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-21T08:00:00+07:00,order_event_status_00467
production_order_2026_00467,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-09-23T16:00:00+07:00,order_event_progress_00467
production_order_2026_00468,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-22T08:00:00+07:00,order_event_status_00468
production_order_2026_00468,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-09-24T16:00:00+07:00,order_event_progress_00468
production_order_2026_00469,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-02T08:00:00+07:00,order_event_status_00469
production_order_2026_00469,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-01-04T16:00:00+07:00,order_event_progress_00469
production_order_2026_00470,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-03T08:00:00+07:00,order_event_status_00470
production_order_2026_00470,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-01-05T16:00:00+07:00,order_event_progress_00470
production_order_2026_00471,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-07T08:00:00+07:00,order_event_status_00471
production_order_2026_00471,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-02-09T16:00:00+07:00,order_event_progress_00471
production_order_2026_00472,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-08T08:00:00+07:00,order_event_status_00472
production_order_2026_00472,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-02-10T16:00:00+07:00,order_event_progress_00472
production_order_2026_00473,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-08T08:00:00+07:00,order_event_status_00473
production_order_2026_00473,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-03-10T16:00:00+07:00,order_event_progress_00473
production_order_2026_00474,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-09T08:00:00+07:00,order_event_status_00474
production_order_2026_00474,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-03-11T16:00:00+07:00,order_event_progress_00474
production_order_2026_00475,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-13T08:00:00+07:00,order_event_status_00475
production_order_2026_00475,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-04-15T16:00:00+07:00,order_event_progress_00475
production_order_2026_00476,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-14T08:00:00+07:00,order_event_status_00476
production_order_2026_00476,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-04-16T16:00:00+07:00,order_event_progress_00476
production_order_2026_00477,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-14T08:00:00+07:00,order_event_status_00477
production_order_2026_00477,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-05-16T16:00:00+07:00,order_event_progress_00477
production_order_2026_00478,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-15T08:00:00+07:00,order_event_status_00478
production_order_2026_00478,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-05-17T16:00:00+07:00,order_event_progress_00478
production_order_2026_00479,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-19T08:00:00+07:00,order_event_status_00479
production_order_2026_00479,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-06-21T16:00:00+07:00,order_event_progress_00479
production_order_2026_00480,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-20T08:00:00+07:00,order_event_status_00480
production_order_2026_00480,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-06-22T16:00:00+07:00,order_event_progress_00480
production_order_2026_00481,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-30T08:00:00+07:00,order_event_status_00481
production_order_2026_00481,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-07-02T16:00:00+07:00,order_event_progress_00481
production_order_2026_00482,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-01T08:00:00+07:00,order_event_status_00482
production_order_2026_00482,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-07-03T16:00:00+07:00,order_event_progress_00482
production_order_2026_00483,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-05T08:00:00+07:00,order_event_status_00483
production_order_2026_00483,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-08-07T16:00:00+07:00,order_event_progress_00483
production_order_2026_00484,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-06T08:00:00+07:00,order_event_status_00484
production_order_2026_00484,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-08-08T16:00:00+07:00,order_event_progress_00484
production_order_2026_00485,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-06T08:00:00+07:00,order_event_status_00485
production_order_2026_00485,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-09-08T16:00:00+07:00,order_event_progress_00485
production_order_2026_00486,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-07T08:00:00+07:00,order_event_status_00486
production_order_2026_00486,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-09-09T16:00:00+07:00,order_event_progress_00486
production_order_2026_00487,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-11T08:00:00+07:00,order_event_status_00487
production_order_2026_00487,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-01-13T16:00:00+07:00,order_event_progress_00487
production_order_2026_00488,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-12T08:00:00+07:00,order_event_status_00488
production_order_2026_00488,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-01-14T16:00:00+07:00,order_event_progress_00488
production_order_2026_00489,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-12T08:00:00+07:00,order_event_status_00489
production_order_2026_00489,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-02-14T16:00:00+07:00,order_event_progress_00489
production_order_2026_00490,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-13T08:00:00+07:00,order_event_status_00490
production_order_2026_00490,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-02-15T16:00:00+07:00,order_event_progress_00490
production_order_2026_00491,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-17T08:00:00+07:00,order_event_status_00491
production_order_2026_00491,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-19T16:00:00+07:00,order_event_progress_00491
production_order_2026_00492,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-18T08:00:00+07:00,order_event_status_00492
production_order_2026_00492,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-03-20T16:00:00+07:00,order_event_progress_00492
production_order_2026_00493,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-18T08:00:00+07:00,order_event_status_00493
production_order_2026_00493,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-04-20T16:00:00+07:00,order_event_progress_00493
production_order_2026_00494,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-19T08:00:00+07:00,order_event_status_00494
production_order_2026_00494,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-04-21T16:00:00+07:00,order_event_progress_00494
production_order_2026_00495,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-03T08:00:00+07:00,order_event_status_00495
production_order_2026_00495,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-05T16:00:00+07:00,order_event_progress_00495
production_order_2026_00496,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-04T08:00:00+07:00,order_event_status_00496
production_order_2026_00496,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-05-06T16:00:00+07:00,order_event_progress_00496
production_order_2026_00497,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-04T08:00:00+07:00,order_event_status_00497
production_order_2026_00497,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-06T16:00:00+07:00,order_event_progress_00497
production_order_2026_00498,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-05T08:00:00+07:00,order_event_status_00498
production_order_2026_00498,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-06-07T16:00:00+07:00,order_event_progress_00498
production_order_2026_00499,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-09T08:00:00+07:00,order_event_status_00499
production_order_2026_00499,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-11T16:00:00+07:00,order_event_progress_00499
production_order_2026_00500,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-10T08:00:00+07:00,order_event_status_00500
production_order_2026_00500,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-07-12T16:00:00+07:00,order_event_progress_00500
production_order_2026_00501,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2025-12-31T08:00:00+07:00,order_event_status_00501
production_order_2026_00501,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-01-02T16:00:00+07:00,order_event_progress_00501
production_order_2026_00502,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-01T08:00:00+07:00,order_event_status_00502
production_order_2026_00502,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-01-03T16:00:00+07:00,order_event_progress_00502
production_order_2026_00503,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-05T08:00:00+07:00,order_event_status_00503
production_order_2026_00503,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-02-07T16:00:00+07:00,order_event_progress_00503
production_order_2026_00504,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-06T08:00:00+07:00,order_event_status_00504
production_order_2026_00504,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-02-08T16:00:00+07:00,order_event_progress_00504
production_order_2026_00505,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-06T08:00:00+07:00,order_event_status_00505
production_order_2026_00505,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-03-08T16:00:00+07:00,order_event_progress_00505
production_order_2026_00506,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-07T08:00:00+07:00,order_event_status_00506
production_order_2026_00506,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-09T16:00:00+07:00,order_event_progress_00506
production_order_2026_00507,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-11T08:00:00+07:00,order_event_status_00507
production_order_2026_00507,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-04-13T16:00:00+07:00,order_event_progress_00507
production_order_2026_00508,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-12T08:00:00+07:00,order_event_status_00508
production_order_2026_00508,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-04-14T16:00:00+07:00,order_event_progress_00508
production_order_2026_00509,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-12T08:00:00+07:00,order_event_status_00509
production_order_2026_00509,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-05-14T16:00:00+07:00,order_event_progress_00509
production_order_2026_00510,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-13T08:00:00+07:00,order_event_status_00510
production_order_2026_00510,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-15T16:00:00+07:00,order_event_progress_00510
production_order_2026_00511,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-17T08:00:00+07:00,order_event_status_00511
production_order_2026_00511,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-06-19T16:00:00+07:00,order_event_progress_00511
production_order_2026_00512,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-18T08:00:00+07:00,order_event_status_00512
production_order_2026_00512,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-20T16:00:00+07:00,order_event_progress_00512
production_order_2026_00513,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-18T08:00:00+07:00,order_event_status_00513
production_order_2026_00513,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-07-20T16:00:00+07:00,order_event_progress_00513
production_order_2026_00514,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-19T08:00:00+07:00,order_event_status_00514
production_order_2026_00514,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-21T16:00:00+07:00,order_event_progress_00514
production_order_2026_00515,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-03T08:00:00+07:00,order_event_status_00515
production_order_2026_00515,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-08-05T16:00:00+07:00,order_event_progress_00515
production_order_2026_00516,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-04T08:00:00+07:00,order_event_status_00516
production_order_2026_00516,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-08-06T16:00:00+07:00,order_event_progress_00516
production_order_2026_00517,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-04T08:00:00+07:00,order_event_status_00517
production_order_2026_00517,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-09-06T16:00:00+07:00,order_event_progress_00517
production_order_2026_00518,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-05T08:00:00+07:00,order_event_status_00518
production_order_2026_00518,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-09-07T16:00:00+07:00,order_event_progress_00518
production_order_2026_00519,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-09T08:00:00+07:00,order_event_status_00519
production_order_2026_00519,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-01-11T16:00:00+07:00,order_event_progress_00519
production_order_2026_00520,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-10T08:00:00+07:00,order_event_status_00520
production_order_2026_00520,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-01-12T16:00:00+07:00,order_event_progress_00520
production_order_2026_00521,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-10T08:00:00+07:00,order_event_status_00521
production_order_2026_00521,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-02-12T16:00:00+07:00,order_event_progress_00521
production_order_2026_00522,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-11T08:00:00+07:00,order_event_status_00522
production_order_2026_00522,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-02-13T16:00:00+07:00,order_event_progress_00522
production_order_2026_00523,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-15T08:00:00+07:00,order_event_status_00523
production_order_2026_00523,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-03-17T16:00:00+07:00,order_event_progress_00523
production_order_2026_00524,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-16T08:00:00+07:00,order_event_status_00524
production_order_2026_00524,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-03-18T16:00:00+07:00,order_event_progress_00524
production_order_2026_00525,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-16T08:00:00+07:00,order_event_status_00525
production_order_2026_00525,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-04-18T16:00:00+07:00,order_event_progress_00525
production_order_2026_00526,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-17T08:00:00+07:00,order_event_status_00526
production_order_2026_00526,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-04-19T16:00:00+07:00,order_event_progress_00526
production_order_2026_00527,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-21T08:00:00+07:00,order_event_status_00527
production_order_2026_00527,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-05-23T16:00:00+07:00,order_event_progress_00527
production_order_2026_00528,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-22T08:00:00+07:00,order_event_status_00528
production_order_2026_00528,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-05-24T16:00:00+07:00,order_event_progress_00528
production_order_2026_00529,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-02T08:00:00+07:00,order_event_status_00529
production_order_2026_00529,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-06-04T16:00:00+07:00,order_event_progress_00529
production_order_2026_00530,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-03T08:00:00+07:00,order_event_status_00530
production_order_2026_00530,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-06-05T16:00:00+07:00,order_event_progress_00530
production_order_2026_00531,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-07T08:00:00+07:00,order_event_status_00531
production_order_2026_00531,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-07-09T16:00:00+07:00,order_event_progress_00531
production_order_2026_00532,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-08T08:00:00+07:00,order_event_status_00532
production_order_2026_00532,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-07-10T16:00:00+07:00,order_event_progress_00532
production_order_2026_00533,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-08T08:00:00+07:00,order_event_status_00533
production_order_2026_00533,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-08-10T16:00:00+07:00,order_event_progress_00533
production_order_2026_00534,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-09T08:00:00+07:00,order_event_status_00534
production_order_2026_00534,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-08-11T16:00:00+07:00,order_event_progress_00534
production_order_2026_00535,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-13T08:00:00+07:00,order_event_status_00535
production_order_2026_00535,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-09-15T16:00:00+07:00,order_event_progress_00535
production_order_2026_00536,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-14T08:00:00+07:00,order_event_status_00536
production_order_2026_00536,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-09-16T16:00:00+07:00,order_event_progress_00536
production_order_2026_00537,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-14T08:00:00+07:00,order_event_status_00537
production_order_2026_00537,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-01-16T16:00:00+07:00,order_event_progress_00537
production_order_2026_00538,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-01-15T08:00:00+07:00,order_event_status_00538
production_order_2026_00538,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-01-17T16:00:00+07:00,order_event_progress_00538
production_order_2026_00539,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-19T08:00:00+07:00,order_event_status_00539
production_order_2026_00539,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-02-21T16:00:00+07:00,order_event_progress_00539
production_order_2026_00540,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-20T08:00:00+07:00,order_event_status_00540
production_order_2026_00540,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-02-22T16:00:00+07:00,order_event_progress_00540
production_order_2026_00541,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-02-28T08:00:00+07:00,order_event_status_00541
production_order_2026_00541,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-03-02T16:00:00+07:00,order_event_progress_00541
production_order_2026_00542,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-03-01T08:00:00+07:00,order_event_status_00542
production_order_2026_00542,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-03-03T16:00:00+07:00,order_event_progress_00542
production_order_2026_00543,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-05T08:00:00+07:00,order_event_status_00543
production_order_2026_00543,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-04-07T16:00:00+07:00,order_event_progress_00543
production_order_2026_00544,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-04-06T08:00:00+07:00,order_event_status_00544
production_order_2026_00544,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-04-08T16:00:00+07:00,order_event_progress_00544
production_order_2026_00545,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-06T08:00:00+07:00,order_event_status_00545
production_order_2026_00545,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-05-08T16:00:00+07:00,order_event_progress_00545
production_order_2026_00546,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-05-07T08:00:00+07:00,order_event_status_00546
production_order_2026_00546,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-05-09T16:00:00+07:00,order_event_progress_00546
production_order_2026_00547,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-11T08:00:00+07:00,order_event_status_00547
production_order_2026_00547,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-06-13T16:00:00+07:00,order_event_progress_00547
production_order_2026_00548,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-06-12T08:00:00+07:00,order_event_status_00548
production_order_2026_00548,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-06-14T16:00:00+07:00,order_event_progress_00548
production_order_2026_00549,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-12T08:00:00+07:00,order_event_status_00549
production_order_2026_00549,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-07-14T16:00:00+07:00,order_event_progress_00549
production_order_2026_00550,status_changed,draft,paused,Tạo và cập nhật lệnh theo kế hoạch.,2026-07-13T08:00:00+07:00,order_event_status_00550
production_order_2026_00550,progress_note,paused,paused,Đã cập nhật tiến độ ca sản xuất.,2026-07-15T16:00:00+07:00,order_event_progress_00550
production_order_2026_00551,status_changed,draft,planned,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-17T08:00:00+07:00,order_event_status_00551
production_order_2026_00551,progress_note,planned,planned,Đã cập nhật tiến độ ca sản xuất.,2026-08-19T16:00:00+07:00,order_event_progress_00551
production_order_2026_00552,status_changed,draft,released,Tạo và cập nhật lệnh theo kế hoạch.,2026-08-18T08:00:00+07:00,order_event_status_00552
production_order_2026_00552,progress_note,released,released,Đã cập nhật tiến độ ca sản xuất.,2026-08-20T16:00:00+07:00,order_event_progress_00552
production_order_2026_00553,status_changed,draft,in_progress,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-18T08:00:00+07:00,order_event_status_00553
production_order_2026_00553,progress_note,in_progress,in_progress,Đã cập nhật tiến độ ca sản xuất.,2026-09-20T16:00:00+07:00,order_event_progress_00553
production_order_2026_00554,status_changed,draft,completed,Tạo và cập nhật lệnh theo kế hoạch.,2026-09-19T08:00:00+07:00,order_event_status_00554
production_order_2026_00554,progress_note,completed,completed,Đã cập nhật tiến độ ca sản xuất.,2026-09-21T16:00:00+07:00,order_event_progress_00554
