order_code,bom_code,bom_line_code,material_item_code,unit_code,base_quantity_snapshot,scrap_percent_snapshot,required_quantity
production_order_2026_00490,bom_fg_0090,bom_fg_0090_line_05,rm_0204,kg,1000,0.0,3010.779
production_order_2026_00491,bom_fg_0091,bom_fg_0091_line_01,rm_0141,litre,1000,0.5,2577.825
production_order_2026_00491,bom_fg_0091,bom_fg_0091_line_02,rm_0158,kg,1000,1.0,2740.9077
production_order_2026_00491,bom_fg_0091,bom_fg_0091_line_03,rm_0175,kg,1000,1.5,2905.4781
production_order_2026_00491,bom_fg_0091,bom_fg_0091_line_04,rm_0192,piece,1000,2.0,3071.5362
production_order_2026_00491,bom_fg_0091,bom_fg_0091_line_05,rm_0209,kg,1000,0.0,3160.08
production_order_2026_00492,bom_fg_0092,bom_fg_0092_line_01,rm_0146,kg,1000,0.5,2715.480855
production_order_2026_00492,bom_fg_0092,bom_fg_0092_line_02,rm_0163,litre,1000,1.0,2883.26114
production_order_2026_00492,bom_fg_0092,bom_fg_0092_line_03,rm_0180,piece,1000,1.5,3052.568855
production_order_2026_00492,bom_fg_0092,bom_fg_0092_line_04,rm_0197,kg,1000,2.0,3223.404
production_order_2026_00492,bom_fg_0092,bom_fg_0092_line_05,rm_0214,kg,1000,0.0,3312.943
production_order_2026_00493,bom_fg_0093,bom_fg_0093_line_01,rm_0151,kg,1000,0.5,2856.71652
production_order_2026_00493,bom_fg_0093,bom_fg_0093_line_02,rm_0168,kg,1000,1.0,3029.2122
production_order_2026_00493,bom_fg_0093,bom_fg_0093_line_03,rm_0185,piece,1000,1.5,3203.27504
production_order_2026_00493,bom_fg_0093,bom_fg_0093_line_04,rm_0202,kg,1000,2.0,3378.90504
production_order_2026_00493,bom_fg_0093,bom_fg_0093_line_05,rm_0219,kg,1000,0.0,3469.368
production_order_2026_00494,bom_fg_0094,bom_fg_0094_line_01,rm_0156,kg,1000,0.5,3001.531995
production_order_2026_00494,bom_fg_0094,bom_fg_0094_line_02,rm_0173,kg,1000,1.0,3178.76088
production_order_2026_00494,bom_fg_0094,bom_fg_0094_line_03,rm_0190,piece,1000,1.5,3357.596655
production_order_2026_00494,bom_fg_0094,bom_fg_0094_line_04,rm_0207,kg,1000,2.0,3538.03932
production_order_2026_00494,bom_fg_0094,bom_fg_0094_line_05,rm_0224,kg,1000,0.0,3629.355
production_order_2026_00495,bom_fg_0095,bom_fg_0095_line_01,rm_0161,litre,1000,0.5,3149.92728
production_order_2026_00495,bom_fg_0095,bom_fg_0095_line_02,rm_0178,piece,1000,1.0,3331.90718
production_order_2026_00495,bom_fg_0095,bom_fg_0095_line_03,rm_0195,kg,1000,1.5,3515.5337
production_order_2026_00495,bom_fg_0095,bom_fg_0095_line_04,rm_0212,kg,1000,2.0,3700.80684
production_order_2026_00495,bom_fg_0095,bom_fg_0095_line_05,rm_0229,litre,1000,0.0,3792.904
production_order_2026_00496,bom_fg_0096,bom_fg_0096_line_01,rm_0166,litre,1000,0.5,3301.902375
production_order_2026_00496,bom_fg_0096,bom_fg_0096_line_02,rm_0183,piece,1000,1.0,3488.6511
production_order_2026_00496,bom_fg_0096,bom_fg_0096_line_03,rm_0200,litre,1000,1.5,3677.086175
production_order_2026_00496,bom_fg_0096,bom_fg_0096_line_04,rm_0217,kg,1000,2.0,3867.2076
production_order_2026_00496,bom_fg_0096,bom_fg_0096_line_05,rm_0234,kg,1000,0.0,3960.015
production_order_2026_00497,bom_fg_0097,bom_fg_0097_line_01,rm_0171,kg,1000,0.5,3457.45728
production_order_2026_00497,bom_fg_0097,bom_fg_0097_line_02,rm_0188,piece,1000,1.0,3648.99264
production_order_2026_00497,bom_fg_0097,bom_fg_0097_line_03,rm_0205,litre,1000,1.5,3842.25408
production_order_2026_00497,bom_fg_0097,bom_fg_0097_line_04,rm_0222,kg,1000,2.0,4037.2416
production_order_2026_00497,bom_fg_0097,bom_fg_0097_line_05,rm_0239,kg,1000,0.0,4130.688
production_order_2026_00498,bom_fg_0098,bom_fg_0098_line_01,rm_0176,kg,1000,0.5,3616.591995
production_order_2026_00498,bom_fg_0098,bom_fg_0098_line_02,rm_0193,litre,1000,1.0,3812.9318
production_order_2026_00498,bom_fg_0098,bom_fg_0098_line_03,rm_0210,kg,1000,1.5,4011.037415
production_order_2026_00498,bom_fg_0098,bom_fg_0098_line_04,rm_0227,litre,1000,2.0,4210.90884
production_order_2026_00498,bom_fg_0098,bom_fg_0098_line_05,rm_0244,piece,1000,0.0,4304.923
production_order_2026_00499,bom_fg_0099,bom_fg_0099_line_01,rm_0181,piece,1000,0.5,3779.30652
production_order_2026_00499,bom_fg_0099,bom_fg_0099_line_02,rm_0198,kg,1000,1.0,3980.46858
production_order_2026_00499,bom_fg_0099,bom_fg_0099_line_03,rm_0215,kg,1000,1.5,4183.43618
production_order_2026_00499,bom_fg_0099,bom_fg_0099_line_04,rm_0232,kg,1000,2.0,4388.20932
production_order_2026_00499,bom_fg_0099,bom_fg_0099_line_05,rm_0249,piece,1000,0.0,4482.72
production_order_2026_00500,bom_fg_0100,bom_fg_0100_line_01,rm_0186,kg,1000,0.5,3945.600855
production_order_2026_00500,bom_fg_0100,bom_fg_0100_line_02,rm_0203,kg,1000,1.0,4151.60298
production_order_2026_00500,bom_fg_0100,bom_fg_0100_line_03,rm_0220,kg,1000,1.5,4359.450375
production_order_2026_00500,bom_fg_0100,bom_fg_0100_line_04,rm_0237,kg,1000,2.0,4569.14304
production_order_2026_00500,bom_fg_0100,bom_fg_0100_line_05,rm_0254,piece,1000,0.0,209.979
production_order_2026_00501,bom_fg_0001,bom_fg_0001_line_01,rm_0001,litre,1000,0.5,195.975
production_order_2026_00501,bom_fg_0001,bom_fg_0001_line_02,rm_0018,kg,1000,1.0,387.335
production_order_2026_00501,bom_fg_0001,bom_fg_0001_line_03,rm_0035,litre,1000,1.5,580.58
production_order_2026_00501,bom_fg_0001,bom_fg_0001_line_04,rm_0052,piece,1000,2.0,775.71
production_order_2026_00501,bom_fg_0001,bom_fg_0001_line_05,rm_0069,kg,1000,0.0,949.0
production_order_2026_00502,bom_fg_0002,bom_fg_0002_line_01,rm_0006,kg,1000,0.5,286.817955
production_order_2026_00502,bom_fg_0002,bom_fg_0002_line_02,rm_0023,kg,1000,1.0,482.64264
production_order_2026_00502,bom_fg_0002,bom_fg_0002_line_03,rm_0040,kg,1000,1.5,680.392055
production_order_2026_00502,bom_fg_0002,bom_fg_0002_line_04,rm_0057,piece,1000,2.0,880.0662
production_order_2026_00502,bom_fg_0002,bom_fg_0002_line_05,rm_0074,kg,1000,0.0,1055.283
production_order_2026_00503,bom_fg_0003,bom_fg_0003_line_01,rm_0011,kg,1000,0.5,381.24072
production_order_2026_00503,bom_fg_0003,bom_fg_0003_line_02,rm_0028,kg,1000,1.0,581.5479
production_order_2026_00503,bom_fg_0003,bom_fg_0003_line_03,rm_0045,kg,1000,1.5,783.81954
production_order_2026_00503,bom_fg_0003,bom_fg_0003_line_04,rm_0062,piece,1000,2.0,988.05564
production_order_2026_00503,bom_fg_0003,bom_fg_0003_line_05,rm_0079,kg,1000,0.0,1165.128
production_order_2026_00504,bom_fg_0004,bom_fg_0004_line_01,rm_0016,kg,1000,0.5,479.243295
production_order_2026_00504,bom_fg_0004,bom_fg_0004_line_02,rm_0033,litre,1000,1.0,684.05078
production_order_2026_00504,bom_fg_0004,bom_fg_0004_line_03,rm_0050,piece,1000,1.5,890.862455
production_order_2026_00504,bom_fg_0004,bom_fg_0004_line_04,rm_0067,kg,1000,2.0,1099.67832
production_order_2026_00504,bom_fg_0004,bom_fg_0004_line_05,rm_0084,kg,1000,0.0,1278.535
production_order_2026_00505,bom_fg_0005,bom_fg_0005_line_01,rm_0021,kg,1000,0.5,580.82568
production_order_2026_00505,bom_fg_0005,bom_fg_0005_line_02,rm_0038,litre,1000,1.0,790.15128
production_order_2026_00505,bom_fg_0005,bom_fg_0005_line_03,rm_0055,piece,1000,1.5,1001.5208
production_order_2026_00505,bom_fg_0005,bom_fg_0005_line_04,rm_0072,litre,1000,2.0,1214.93424
production_order_2026_00505,bom_fg_0005,bom_fg_0005_line_05,rm_0089,kg,1000,0.0,1395.504
production_order_2026_00506,bom_fg_0006,bom_fg_0006_line_01,rm_0026,kg,1000,0.5,685.987875
production_order_2026_00506,bom_fg_0006,bom_fg_0006_line_02,rm_0043,kg,1000,1.0,899.8494
production_order_2026_00506,bom_fg_0006,bom_fg_0006_line_03,rm_0060,piece,1000,1.5,1115.794575
production_order_2026_00506,bom_fg_0006,bom_fg_0006_line_04,rm_0077,litre,1000,2.0,1333.8234
production_order_2026_00506,bom_fg_0006,bom_fg_0006_line_05,rm_0094,kg,1000,0.0,1516.035
production_order_2026_00507,bom_fg_0007,bom_fg_0007_line_01,rm_0031,kg,1000,0.5,794.72988
production_order_2026_00507,bom_fg_0007,bom_fg_0007_line_02,rm_0048,kg,1000,1.0,1013.14514
production_order_2026_00507,bom_fg_0007,bom_fg_0007_line_03,rm_0065,litre,1000,1.5,1233.68378
production_order_2026_00507,bom_fg_0007,bom_fg_0007_line_04,rm_0082,kg,1000,2.0,1456.3458
production_order_2026_00507,bom_fg_0007,bom_fg_0007_line_05,rm_0099,litre,1000,0.0,1640.128
production_order_2026_00508,bom_fg_0008,bom_fg_0008_line_01,rm_0036,litre,1000,0.5,907.051695
production_order_2026_00508,bom_fg_0008,bom_fg_0008_line_02,rm_0053,piece,1000,1.0,1130.0385
production_order_2026_00508,bom_fg_0008,bom_fg_0008_line_03,rm_0070,kg,1000,1.5,1355.188415
production_order_2026_00508,bom_fg_0008,bom_fg_0008_line_04,rm_0087,kg,1000,2.0,1582.50144
production_order_2026_00508,bom_fg_0008,bom_fg_0008_line_05,rm_0104,kg,1000,0.0,1767.783
production_order_2026_00509,bom_fg_0009,bom_fg_0009_line_01,rm_0041,kg,1000,0.5,1022.95332
production_order_2026_00509,bom_fg_0009,bom_fg_0009_line_02,rm_0058,kg,1000,1.0,1250.52948
production_order_2026_00509,bom_fg_0009,bom_fg_0009_line_03,rm_0075,kg,1000,1.5,1480.30848
production_order_2026_00509,bom_fg_0009,bom_fg_0009_line_04,rm_0092,kg,1000,2.0,1712.29032
production_order_2026_00509,bom_fg_0009,bom_fg_0009_line_05,rm_0109,kg,1000,0.0,1899.0
production_order_2026_00510,bom_fg_0010,bom_fg_0010_line_01,rm_0046,kg,1000,0.5,1142.434755
production_order_2026_00510,bom_fg_0010,bom_fg_0010_line_02,rm_0063,piece,1000,1.0,1374.61808
production_order_2026_00510,bom_fg_0010,bom_fg_0010_line_03,rm_0080,kg,1000,1.5,1609.043975
production_order_2026_00510,bom_fg_0010,bom_fg_0010_line_04,rm_0097,litre,1000,2.0,1845.71244
production_order_2026_00510,bom_fg_0010,bom_fg_0010_line_05,rm_0114,piece,1000,0.0,2033.779
production_order_2026_00511,bom_fg_0011,bom_fg_0011_line_01,rm_0051,piece,1000,0.5,1265.496
production_order_2026_00511,bom_fg_0011,bom_fg_0011_line_02,rm_0068,kg,1000,1.0,1502.3043
production_order_2026_00511,bom_fg_0011,bom_fg_0011_line_03,rm_0085,kg,1000,1.5,1741.3949
production_order_2026_00511,bom_fg_0011,bom_fg_0011_line_04,rm_0102,litre,1000,2.0,1982.7678
production_order_2026_00511,bom_fg_0011,bom_fg_0011_line_05,rm_0119,piece,1000,0.0,2172.12
production_order_2026_00512,bom_fg_0012,bom_fg_0012_line_01,rm_0056,piece,1000,0.5,1392.137055
production_order_2026_00512,bom_fg_0012,bom_fg_0012_line_02,rm_0073,kg,1000,1.0,1633.58814
production_order_2026_00512,bom_fg_0012,bom_fg_0012_line_03,rm_0090,kg,1000,1.5,1877.361255
production_order_2026_00512,bom_fg_0012,bom_fg_0012_line_04,rm_0107,kg,1000,2.0,2123.4564
production_order_2026_00512,bom_fg_0012,bom_fg_0012_line_05,rm_0124,piece,1000,0.0,2314.023
production_order_2026_00513,bom_fg_0013,bom_fg_0013_line_01,rm_0061,piece,1000,0.5,1522.35792
production_order_2026_00513,bom_fg_0013,bom_fg_0013_line_02,rm_0078,kg,1000,1.0,1768.4696
production_order_2026_00513,bom_fg_0013,bom_fg_0013_line_03,rm_0095,kg,1000,1.5,2016.94304
production_order_2026_00513,bom_fg_0013,bom_fg_0013_line_04,rm_0112,kg,1000,2.0,2267.77824
production_order_2026_00513,bom_fg_0013,bom_fg_0013_line_05,rm_0129,litre,1000,0.0,2459.488
production_order_2026_00514,bom_fg_0014,bom_fg_0014_line_01,rm_0066,kg,1000,0.5,1656.158595
production_order_2026_00514,bom_fg_0014,bom_fg_0014_line_02,rm_0083,kg,1000,1.0,1906.94868
production_order_2026_00514,bom_fg_0014,bom_fg_0014_line_03,rm_0100,litre,1000,1.5,2160.140255
production_order_2026_00514,bom_fg_0014,bom_fg_0014_line_04,rm_0117,piece,1000,2.0,2415.73332
production_order_2026_00514,bom_fg_0014,bom_fg_0014_line_05,rm_0134,kg,1000,0.0,2608.515
production_order_2026_00515,bom_fg_0015,bom_fg_0015_line_01,rm_0071,kg,1000,0.5,1793.53908
production_order_2026_00515,bom_fg_0015,bom_fg_0015_line_02,rm_0088,kg,1000,1.0,2049.02538
production_order_2026_00515,bom_fg_0015,bom_fg_0015_line_03,rm_0105,kg,1000,1.5,2306.9529
production_order_2026_00515,bom_fg_0015,bom_fg_0015_line_04,rm_0122,kg,1000,2.0,2567.32164
production_order_2026_00515,bom_fg_0015,bom_fg_0015_line_05,rm_0139,kg,1000,0.0,2761.104
production_order_2026_00516,bom_fg_0016,bom_fg_0016_line_01,rm_0076,kg,1000,0.5,1934.499375
production_order_2026_00516,bom_fg_0016,bom_fg_0016_line_02,rm_0093,kg,1000,1.0,2194.6997
production_order_2026_00516,bom_fg_0016,bom_fg_0016_line_03,rm_0110,kg,1000,1.5,2457.380975
production_order_2026_00516,bom_fg_0016,bom_fg_0016_line_04,rm_0127,piece,1000,2.0,2722.5432
production_order_2026_00516,bom_fg_0016,bom_fg_0016_line_05,rm_0144,kg,1000,0.0,2917.255
production_order_2026_00517,bom_fg_0017,bom_fg_0017_line_01,rm_0081,kg,1000,0.5,2079.03948
production_order_2026_00517,bom_fg_0017,bom_fg_0017_line_02,rm_0098,litre,1000,1.0,2343.97164
production_order_2026_00517,bom_fg_0017,bom_fg_0017_line_03,rm_0115,piece,1000,1.5,2611.42448
production_order_2026_00517,bom_fg_0017,bom_fg_0017_line_04,rm_0132,kg,1000,2.0,2881.398
production_order_2026_00517,bom_fg_0017,bom_fg_0017_line_05,rm_0149,kg,1000,0.0,3076.968
production_order_2026_00518,bom_fg_0018,bom_fg_0018_line_01,rm_0086,kg,1000,0.5,2227.159395
production_order_2026_00518,bom_fg_0018,bom_fg_0018_line_02,rm_0103,kg,1000,1.0,2496.8412
production_order_2026_00518,bom_fg_0018,bom_fg_0018_line_03,rm_0120,piece,1000,1.5,2769.083415
production_order_2026_00518,bom_fg_0018,bom_fg_0018_line_04,rm_0137,kg,1000,2.0,3043.88604
production_order_2026_00518,bom_fg_0018,bom_fg_0018_line_05,rm_0154,kg,1000,0.0,3240.243
production_order_2026_00519,bom_fg_0019,bom_fg_0019_line_01,rm_0091,kg,1000,0.5,2378.85912
production_order_2026_00519,bom_fg_0019,bom_fg_0019_line_02,rm_0108,kg,1000,1.0,2653.30838
production_order_2026_00519,bom_fg_0019,bom_fg_0019_line_03,rm_0125,piece,1000,1.5,2930.35778
production_order_2026_00519,bom_fg_0019,bom_fg_0019_line_04,rm_0142,kg,1000,2.0,3210.00732
production_order_2026_00519,bom_fg_0019,bom_fg_0019_line_05,rm_0159,kg,1000,0.0,3407.08
production_order_2026_00520,bom_fg_0020,bom_fg_0020_line_01,rm_0096,kg,1000,0.5,2534.138655
production_order_2026_00520,bom_fg_0020,bom_fg_0020_line_02,rm_0113,piece,1000,1.0,2813.37318
production_order_2026_00520,bom_fg_0020,bom_fg_0020_line_03,rm_0130,kg,1000,1.5,3095.247575
production_order_2026_00520,bom_fg_0020,bom_fg_0020_line_04,rm_0147,kg,1000,2.0,3379.76184
production_order_2026_00520,bom_fg_0020,bom_fg_0020_line_05,rm_0164,litre,1000,0.0,3577.479
production_order_2026_00521,bom_fg_0021,bom_fg_0021_line_01,rm_0101,litre,1000,0.5,2692.998
production_order_2026_00521,bom_fg_0021,bom_fg_0021_line_02,rm_0118,piece,1000,1.0,2977.0356
production_order_2026_00521,bom_fg_0021,bom_fg_0021_line_03,rm_0135,kg,1000,1.5,3263.7528
production_order_2026_00521,bom_fg_0021,bom_fg_0021_line_04,rm_0152,kg,1000,2.0,3553.1496
production_order_2026_00521,bom_fg_0021,bom_fg_0021_line_05,rm_0169,kg,1000,0.0,3751.44
production_order_2026_00522,bom_fg_0022,bom_fg_0022_line_01,rm_0106,kg,1000,0.5,2855.437155
production_order_2026_00522,bom_fg_0022,bom_fg_0022_line_02,rm_0123,piece,1000,1.0,3144.29564
production_order_2026_00522,bom_fg_0022,bom_fg_0022_line_03,rm_0140,kg,1000,1.5,3435.873455
production_order_2026_00522,bom_fg_0022,bom_fg_0022_line_04,rm_0157,kg,1000,2.0,3730.1706
production_order_2026_00522,bom_fg_0022,bom_fg_0022_line_05,rm_0174,kg,1000,0.0,3928.963
production_order_2026_00523,bom_fg_0023,bom_fg_0023_line_01,rm_0111,kg,1000,0.5,3021.45612
production_order_2026_00523,bom_fg_0023,bom_fg_0023_line_02,rm_0128,piece,1000,1.0,3315.1533
production_order_2026_00523,bom_fg_0023,bom_fg_0023_line_03,rm_0145,kg,1000,1.5,3611.60954
production_order_2026_00523,bom_fg_0023,bom_fg_0023_line_04,rm_0162,litre,1000,2.0,3910.82484
production_order_2026_00523,bom_fg_0023,bom_fg_0023_line_05,rm_0179,piece,1000,0.0,4110.048
production_order_2026_00524,bom_fg_0024,bom_fg_0024_line_01,rm_0116,piece,1000,0.5,3191.054895
production_order_2026_00524,bom_fg_0024,bom_fg_0024_line_02,rm_0133,kg,1000,1.0,3489.60858
production_order_2026_00524,bom_fg_0024,bom_fg_0024_line_03,rm_0150,kg,1000,1.5,3790.961055
production_order_2026_00524,bom_fg_0024,bom_fg_0024_line_04,rm_0167,kg,1000,2.0,4095.11232
production_order_2026_00524,bom_fg_0024,bom_fg_0024_line_05,rm_0184,piece,1000,0.0,4294.695
production_order_2026_00525,bom_fg_0025,bom_fg_0025_line_01,rm_0121,piece,1000,0.5,3364.23348
production_order_2026_00525,bom_fg_0025,bom_fg_0025_line_02,rm_0138,kg,1000,1.0,3667.66148
production_order_2026_00525,bom_fg_0025,bom_fg_0025_line_03,rm_0155,kg,1000,1.5,3973.928
production_order_2026_00525,bom_fg_0025,bom_fg_0025_line_04,rm_0172,kg,1000,2.0,4283.03304
production_order_2026_00525,bom_fg_0025,bom_fg_0025_line_05,rm_0189,piece,1000,0.0,4482.904
production_order_2026_00526,bom_fg_0026,bom_fg_0026_line_01,rm_0126,piece,1000,0.5,3540.991875
production_order_2026_00526,bom_fg_0026,bom_fg_0026_line_02,rm_0143,kg,1000,1.0,3849.312
production_order_2026_00526,bom_fg_0026,bom_fg_0026_line_03,rm_0160,kg,1000,1.5,4160.510375
production_order_2026_00526,bom_fg_0026,bom_fg_0026_line_04,rm_0177,piece,1000,2.0,4474.587
production_order_2026_00526,bom_fg_0026,bom_fg_0026_line_05,rm_0194,kg,1000,0.0,4674.675
production_order_2026_00527,bom_fg_0027,bom_fg_0027_line_01,rm_0131,kg,1000,0.5,762.61008
production_order_2026_00527,bom_fg_0027,bom_fg_0027_line_02,rm_0148,kg,1000,1.0,826.80014
production_order_2026_00527,bom_fg_0027,bom_fg_0027_line_03,rm_0165,litre,1000,1.5,891.58818
production_order_2026_00527,bom_fg_0027,bom_fg_0027_line_04,rm_0182,piece,1000,2.0,956.9742
production_order_2026_00527,bom_fg_0027,bom_fg_0027_line_05,rm_0199,kg,1000,0.0,998.008
production_order_2026_00528,bom_fg_0028,bom_fg_0028_line_01,rm_0136,litre,1000,0.5,842.008095
production_order_2026_00528,bom_fg_0028,bom_fg_0028_line_02,rm_0153,kg,1000,1.0,910.6059
production_order_2026_00528,bom_fg_0028,bom_fg_0028_line_03,rm_0170,kg,1000,1.5,979.841415
production_order_2026_00528,bom_fg_0028,bom_fg_0028_line_04,rm_0187,piece,1000,2.0,1049.71464
production_order_2026_00528,bom_fg_0028,bom_fg_0028_line_05,rm_0204,kg,1000,0.0,1092.903
production_order_2026_00529,bom_fg_0029,bom_fg_0029_line_01,rm_0141,litre,1000,0.5,924.98592
production_order_2026_00529,bom_fg_0029,bom_fg_0029_line_02,rm_0158,kg,1000,1.0,998.00928
production_order_2026_00529,bom_fg_0029,bom_fg_0029_line_03,rm_0175,kg,1000,1.5,1071.71008
production_order_2026_00529,bom_fg_0029,bom_fg_0029_line_04,rm_0192,piece,1000,2.0,1146.08832
production_order_2026_00529,bom_fg_0029,bom_fg_0029_line_05,rm_0209,kg,1000,0.0,1191.36
production_order_2026_00530,bom_fg_0030,bom_fg_0030_line_01,rm_0146,kg,1000,0.5,1011.543555
production_order_2026_00530,bom_fg_0030,bom_fg_0030_line_02,rm_0163,litre,1000,1.0,1089.01028
production_order_2026_00530,bom_fg_0030,bom_fg_0030_line_03,rm_0180,piece,1000,1.5,1167.194175
production_order_2026_00530,bom_fg_0030,bom_fg_0030_line_04,rm_0197,kg,1000,2.0,1246.09524
production_order_2026_00530,bom_fg_0030,bom_fg_0030_line_05,rm_0214,kg,1000,0.0,1293.379
production_order_2026_00531,bom_fg_0031,bom_fg_0031_line_01,rm_0151,kg,1000,0.5,1101.681
production_order_2026_00531,bom_fg_0031,bom_fg_0031_line_02,rm_0168,kg,1000,1.0,1183.6089
production_order_2026_00531,bom_fg_0031,bom_fg_0031_line_03,rm_0185,piece,1000,1.5,1266.2937
production_order_2026_00531,bom_fg_0031,bom_fg_0031_line_04,rm_0202,kg,1000,2.0,1349.7354
production_order_2026_00531,bom_fg_0031,bom_fg_0031_line_05,rm_0219,kg,1000,0.0,1398.96
production_order_2026_00532,bom_fg_0032,bom_fg_0032_line_01,rm_0156,kg,1000,0.5,1195.398255
production_order_2026_00532,bom_fg_0032,bom_fg_0032_line_02,rm_0173,kg,1000,1.0,1281.80514
production_order_2026_00532,bom_fg_0032,bom_fg_0032_line_03,rm_0190,piece,1000,1.5,1369.008655
production_order_2026_00532,bom_fg_0032,bom_fg_0032_line_04,rm_0207,kg,1000,2.0,1457.0088
production_order_2026_00532,bom_fg_0032,bom_fg_0032_line_05,rm_0224,kg,1000,0.0,1508.103
production_order_2026_00533,bom_fg_0033,bom_fg_0033_line_01,rm_0161,litre,1000,0.5,1292.69532
production_order_2026_00533,bom_fg_0033,bom_fg_0033_line_02,rm_0178,piece,1000,1.0,1383.599
production_order_2026_00533,bom_fg_0033,bom_fg_0033_line_03,rm_0195,kg,1000,1.5,1475.33904
production_order_2026_00533,bom_fg_0033,bom_fg_0033_line_04,rm_0212,kg,1000,2.0,1567.91544
production_order_2026_00533,bom_fg_0033,bom_fg_0033_line_05,rm_0229,litre,1000,0.0,1620.808
production_order_2026_00534,bom_fg_0034,bom_fg_0034_line_01,rm_0166,litre,1000,0.5,1393.572195
production_order_2026_00534,bom_fg_0034,bom_fg_0034_line_02,rm_0183,piece,1000,1.0,1488.99048
production_order_2026_00534,bom_fg_0034,bom_fg_0034_line_03,rm_0200,litre,1000,1.5,1585.284855
production_order_2026_00534,bom_fg_0034,bom_fg_0034_line_04,rm_0217,kg,1000,2.0,1682.45532
production_order_2026_00534,bom_fg_0034,bom_fg_0034_line_05,rm_0234,kg,1000,0.0,1737.075
production_order_2026_00535,bom_fg_0035,bom_fg_0035_line_01,rm_0171,kg,1000,0.5,1498.02888
production_order_2026_00535,bom_fg_0035,bom_fg_0035_line_02,rm_0188,piece,1000,1.0,1597.97958
production_order_2026_00535,bom_fg_0035,bom_fg_0035_line_03,rm_0205,litre,1000,1.5,1698.8461
production_order_2026_00535,bom_fg_0035,bom_fg_0035_line_04,rm_0222,kg,1000,2.0,1800.62844
production_order_2026_00535,bom_fg_0035,bom_fg_0035_line_05,rm_0239,kg,1000,0.0,1856.904
production_order_2026_00536,bom_fg_0036,bom_fg_0036_line_01,rm_0176,kg,1000,0.5,1606.065375
production_order_2026_00536,bom_fg_0036,bom_fg_0036_line_02,rm_0193,litre,1000,1.0,1710.5663
production_order_2026_00536,bom_fg_0036,bom_fg_0036_line_03,rm_0210,kg,1000,1.5,1816.022775
production_order_2026_00536,bom_fg_0036,bom_fg_0036_line_04,rm_0227,litre,1000,2.0,1922.4348
production_order_2026_00536,bom_fg_0036,bom_fg_0036_line_05,rm_0244,piece,1000,0.0,1980.295
production_order_2026_00537,bom_fg_0037,bom_fg_0037_line_01,rm_0181,piece,1000,0.5,1717.68168
production_order_2026_00537,bom_fg_0037,bom_fg_0037_line_02,rm_0198,kg,1000,1.0,1826.75064
production_order_2026_00537,bom_fg_0037,bom_fg_0037_line_03,rm_0215,kg,1000,1.5,1936.81488
production_order_2026_00537,bom_fg_0037,bom_fg_0037_line_04,rm_0232,kg,1000,2.0,2047.8744
production_order_2026_00537,bom_fg_0037,bom_fg_0037_line_05,rm_0249,piece,1000,0.0,2107.248
production_order_2026_00538,bom_fg_0038,bom_fg_0038_line_01,rm_0186,kg,1000,0.5,1832.877795
production_order_2026_00538,bom_fg_0038,bom_fg_0038_line_02,rm_0203,kg,1000,1.0,1946.5326
production_order_2026_00538,bom_fg_0038,bom_fg_0038_line_03,rm_0220,kg,1000,1.5,2061.222415
production_order_2026_00538,bom_fg_0038,bom_fg_0038_line_04,rm_0237,kg,1000,2.0,2176.94724
production_order_2026_00538,bom_fg_0038,bom_fg_0038_line_05,rm_0254,piece,1000,0.0,2237.763
production_order_2026_00539,bom_fg_0039,bom_fg_0039_line_01,rm_0191,piece,1000,0.5,1951.65372
production_order_2026_00539,bom_fg_0039,bom_fg_0039_line_02,rm_0208,kg,1000,1.0,2069.91218
production_order_2026_00539,bom_fg_0039,bom_fg_0039_line_03,rm_0225,litre,1000,1.5,2189.24538
production_order_2026_00539,bom_fg_0039,bom_fg_0039_line_04,rm_0242,piece,1000,2.0,2309.65332
production_order_2026_00539,bom_fg_0039,bom_fg_0039_line_05,rm_0259,kg,1000,0.0,2371.84
production_order_2026_00540,bom_fg_0040,bom_fg_0040_line_01,rm_0196,kg,1000,0.5,2074.009455
production_order_2026_00540,bom_fg_0040,bom_fg_0040_line_02,rm_0213,kg,1000,1.0,2196.88938
production_order_2026_00540,bom_fg_0040,bom_fg_0040_line_03,rm_0230,litre,1000,1.5,2320.883775
production_order_2026_00540,bom_fg_0040,bom_fg_0040_line_04,rm_0247,piece,1000,2.0,2445.99264
production_order_2026_00540,bom_fg_0040,bom_fg_0040_line_05,rm_0264,litre,1000,0.0,2509.479
production_order_2026_00541,bom_fg_0041,bom_fg_0041_line_01,rm_0201,kg,1000,0.5,2199.945
production_order_2026_00541,bom_fg_0041,bom_fg_0041_line_02,rm_0218,kg,1000,1.0,2327.4642
production_order_2026_00541,bom_fg_0041,bom_fg_0041_line_03,rm_0235,kg,1000,1.5,2456.1376
production_order_2026_00541,bom_fg_0041,bom_fg_0041_line_04,rm_0252,piece,1000,2.0,2585.9652
production_order_2026_00541,bom_fg_0041,bom_fg_0041_line_05,rm_0269,litre,1000,0.0,2650.68
production_order_2026_00542,bom_fg_0042,bom_fg_0042_line_01,rm_0206,kg,1000,0.5,2329.460355
production_order_2026_00542,bom_fg_0042,bom_fg_0042_line_02,rm_0223,kg,1000,1.0,2461.63664
production_order_2026_00542,bom_fg_0042,bom_fg_0042_line_03,rm_0240,kg,1000,1.5,2595.006855
production_order_2026_00542,bom_fg_0042,bom_fg_0042_line_04,rm_0257,litre,1000,2.0,2729.571
