item_code,location_code,lot_code,on_hand_quantity
rm_0072,wh_finished_north_z06,lot_rm_0072_02,16293.0
rm_0072,wh_packaging_z06,lot_rm_0072_02,9005.0
rm_0072,wh_packaging_z08,lot_rm_0072_02,15241.0
rm_0073,wh_cold_z03,lot_rm_0073_01,9846.0
rm_0073,wh_cold_z05,lot_rm_0073_01,16128.0
rm_0073,wh_packaging_z09,lot_rm_0073_01,15344.0
rm_0073,wh_raw_south_z05,lot_rm_0073_01,8842.0
rm_0074,wh_cold_z06,lot_rm_0074_02,16229.0
rm_0074,wh_packaging_z02,lot_rm_0074_02,9678.0
rm_0074,wh_packaging_z10,lot_rm_0074_02,15442.0
rm_0074,wh_raw_south_z06,lot_rm_0074_02,8940.0
rm_0075,wh_cold_z07,lot_rm_0075_01,16330.0
rm_0075,wh_packaging_z03,lot_rm_0075_01,9781.0
rm_0075,wh_raw_south_z07,lot_rm_0075_01,9043.0
rm_0075,wh_raw_south_z09,lot_rm_0075_01,15279.0
rm_0076,wh_cold_z06,lot_rm_0076_02,20.0
rm_0076,wh_cold_z08,lot_rm_0076_02,12.0
rm_0076,wh_finished_south_z10,lot_rm_0076_02,24.0
rm_0076,wh_packaging_z04,lot_rm_0076_02,9911.0
rm_0076,wh_packaging_z06,lot_rm_0076_02,16153.0
rm_0076,wh_raw_north_z06,lot_rm_0076_02,8895.0
rm_0076,wh_raw_south_z04,lot_rm_0076_02,8.0
rm_0076,wh_raw_south_z10,lot_rm_0076_02,15393.0
rm_0077,wh_packaging_z07,lot_rm_0077_01,16266.0
rm_0077,wh_raw_north_z07,lot_rm_0077_01,8978.0
rm_0077,wh_raw_south_z01,lot_rm_0077_01,15480.0
rm_0077,wh_raw_south_z03,lot_rm_0077_01,9716.0
rm_0078,wh_packaging_z08,lot_rm_0078_02,16367.0
rm_0078,wh_raw_north_z08,lot_rm_0078_02,9116.0
rm_0078,wh_raw_north_z10,lot_rm_0078_02,15352.0
rm_0078,wh_raw_south_z04,lot_rm_0078_02,9854.0
rm_0079,wh_finished_south_z07,lot_rm_0079_01,8913.0
rm_0079,wh_raw_north_z01,lot_rm_0079_01,15415.0
rm_0079,wh_raw_south_z05,lot_rm_0079_01,9917.0
rm_0079,wh_raw_south_z07,lot_rm_0079_01,16202.0
rm_0080,wh_finished_south_z08,lot_rm_0080_02,9051.0
rm_0080,wh_raw_north_z02,lot_rm_0080_02,15553.0
rm_0080,wh_raw_north_z04,lot_rm_0080_02,9789.0
rm_0080,wh_raw_south_z08,lot_rm_0080_02,16303.0
rm_0081,wh_finished_north_z01,lot_rm_0081_01,5.0
rm_0081,wh_finished_south_z01,lot_rm_0081_01,15385.0
rm_0081,wh_finished_south_z05,lot_rm_0081_01,9.0
rm_0081,wh_finished_south_z09,lot_rm_0081_01,9133.0
rm_0081,wh_packaging_z07,lot_rm_0081_01,21.0
rm_0081,wh_packaging_z09,lot_rm_0081_01,13.0
rm_0081,wh_raw_north_z05,lot_rm_0081_01,9883.0
rm_0081,wh_raw_south_z09,lot_rm_0081_01,16391.0
rm_0082,wh_finished_north_z08,lot_rm_0082_02,8986.0
rm_0082,wh_finished_south_z02,lot_rm_0082_02,15488.0
rm_0082,wh_raw_north_z06,lot_rm_0082_02,9990.0
rm_0082,wh_raw_north_z08,lot_rm_0082_02,16239.0
rm_0083,wh_finished_north_z09,lot_rm_0083_01,9089.0
rm_0083,wh_finished_south_z03,lot_rm_0083_01,15591.0
rm_0083,wh_finished_south_z05,lot_rm_0083_01,9827.0
rm_0083,wh_raw_north_z09,lot_rm_0083_01,16340.0
rm_0084,wh_finished_north_z02,lot_rm_0084_02,15423.0
rm_0084,wh_finished_north_z10,lot_rm_0084_02,9187.0
rm_0084,wh_finished_south_z06,lot_rm_0084_02,9925.0
rm_0084,wh_raw_north_z10,lot_rm_0084_02,16441.0
rm_0085,wh_cold_z09,lot_rm_0085_01,9024.0
rm_0085,wh_finished_north_z03,lot_rm_0085_01,15526.0
rm_0085,wh_finished_south_z07,lot_rm_0085_01,10028.0
rm_0085,wh_finished_south_z09,lot_rm_0085_01,16276.0
rm_0086,wh_cold_z02,lot_rm_0086_02,6.0
rm_0086,wh_cold_z10,lot_rm_0086_02,9100.0
rm_0086,wh_finished_north_z04,lot_rm_0086_02,15618.0
rm_0086,wh_finished_north_z06,lot_rm_0086_02,9850.0
rm_0086,wh_finished_south_z06,lot_rm_0086_02,10.0
rm_0086,wh_finished_south_z10,lot_rm_0086_02,16363.0
rm_0086,wh_raw_south_z08,lot_rm_0086_02,22.0
rm_0086,wh_raw_south_z10,lot_rm_0086_02,14.0
rm_0087,wh_cold_z01,lot_rm_0087_01,9225.0
rm_0087,wh_cold_z03,lot_rm_0087_01,15461.0
rm_0087,wh_finished_north_z07,lot_rm_0087_01,9963.0
rm_0087,wh_finished_south_z01,lot_rm_0087_01,16478.0
rm_0088,wh_cold_z04,lot_rm_0088_02,15559.0
rm_0088,wh_finished_north_z08,lot_rm_0088_02,10061.0
rm_0088,wh_finished_north_z10,lot_rm_0088_02,16313.0
rm_0088,wh_packaging_z10,lot_rm_0088_02,9057.0
rm_0089,wh_cold_z05,lot_rm_0089_01,15662.0
rm_0089,wh_cold_z07,lot_rm_0089_01,9898.0
rm_0089,wh_finished_north_z01,lot_rm_0089_01,16414.0
rm_0089,wh_packaging_z01,lot_rm_0089_01,9160.0
rm_0090,wh_cold_z08,lot_rm_0090_02,9996.0
rm_0090,wh_finished_north_z02,lot_rm_0090_02,16515.0
rm_0090,wh_packaging_z02,lot_rm_0090_02,9258.0
rm_0090,wh_packaging_z04,lot_rm_0090_02,15494.0
rm_0091,wh_cold_z01,lot_rm_0091_01,16335.0
rm_0091,wh_cold_z09,lot_rm_0091_01,10088.0
rm_0091,wh_finished_north_z07,lot_rm_0091_01,11.0
rm_0091,wh_packaging_z05,lot_rm_0091_01,15590.0
rm_0091,wh_raw_north_z01,lot_rm_0091_01,15.0
rm_0091,wh_raw_north_z09,lot_rm_0091_01,23.0
rm_0091,wh_raw_south_z01,lot_rm_0091_01,9072.0
rm_0091,wh_raw_south_z03,lot_rm_0091_01,7.0
rm_0092,wh_cold_z02,lot_rm_0092_02,16451.0
rm_0092,wh_packaging_z06,lot_rm_0092_02,15695.0
rm_0092,wh_packaging_z08,lot_rm_0092_02,9931.0
rm_0092,wh_raw_south_z02,lot_rm_0092_02,9193.0
rm_0093,wh_cold_z03,lot_rm_0093_01,16552.0
rm_0093,wh_packaging_z09,lot_rm_0093_01,10034.0
rm_0093,wh_raw_south_z03,lot_rm_0093_01,9296.0
rm_0093,wh_raw_south_z05,lot_rm_0093_01,15532.0
rm_0094,wh_packaging_z02,lot_rm_0094_02,16387.0
rm_0094,wh_packaging_z10,lot_rm_0094_02,10132.0
rm_0094,wh_raw_north_z02,lot_rm_0094_02,9128.0
rm_0094,wh_raw_south_z06,lot_rm_0094_02,15630.0
rm_0095,wh_packaging_z03,lot_rm_0095_01,16488.0
rm_0095,wh_raw_north_z03,lot_rm_0095_01,9231.0
rm_0095,wh_raw_south_z07,lot_rm_0095_01,15733.0
rm_0095,wh_raw_south_z09,lot_rm_0095_01,9969.0
rm_0096,wh_cold_z08,lot_rm_0096_02,12.0
rm_0096,wh_finished_south_z02,lot_rm_0096_02,16.0
rm_0096,wh_finished_south_z10,lot_rm_0096_02,24.0
rm_0096,wh_packaging_z04,lot_rm_0096_02,16573.0
rm_0096,wh_raw_north_z04,lot_rm_0096_02,9305.0
rm_0096,wh_raw_north_z06,lot_rm_0096_02,15557.0
rm_0096,wh_raw_south_z04,lot_rm_0096_02,8.0
rm_0096,wh_raw_south_z10,lot_rm_0096_02,10055.0
rm_0097,wh_finished_south_z03,lot_rm_0097_01,9166.0
rm_0097,wh_raw_north_z07,lot_rm_0097_01,15668.0
rm_0097,wh_raw_south_z01,lot_rm_0097_01,10170.0
rm_0097,wh_raw_south_z03,lot_rm_0097_01,16424.0
rm_0098,wh_finished_south_z04,lot_rm_0098_02,9264.0
rm_0098,wh_raw_north_z08,lot_rm_0098_02,15766.0
rm_0098,wh_raw_north_z10,lot_rm_0098_02,10002.0
rm_0098,wh_raw_south_z04,lot_rm_0098_02,16525.0
rm_0099,wh_finished_south_z05,lot_rm_0099_01,9367.0
rm_0099,wh_finished_south_z07,lot_rm_0099_01,15603.0
rm_0099,wh_raw_north_z01,lot_rm_0099_01,10105.0
rm_0099,wh_raw_south_z05,lot_rm_0099_01,16626.0
rm_0100,wh_finished_north_z04,lot_rm_0100_02,9199.0
rm_0100,wh_finished_south_z08,lot_rm_0100_02,15701.0
rm_0100,wh_raw_north_z02,lot_rm_0100_02,10203.0
rm_0100,wh_raw_north_z04,lot_rm_0100_02,16461.0
rm_0101,wh_cold_z01,lot_rm_0101_01,5.0
rm_0101,wh_finished_north_z03,lot_rm_0101_01,17.0
rm_0101,wh_finished_north_z05,lot_rm_0101_01,9297.0
rm_0101,wh_finished_south_z01,lot_rm_0101_01,10027.0
rm_0101,wh_finished_south_z09,lot_rm_0101_01,15795.0
rm_0101,wh_packaging_z09,lot_rm_0101_01,13.0
rm_0101,wh_raw_north_z05,lot_rm_0101_01,16554.0
rm_0102,wh_finished_north_z06,lot_rm_0102_02,9400.0
rm_0102,wh_finished_north_z08,lot_rm_0102_02,15636.0
rm_0102,wh_finished_south_z02,lot_rm_0102_02,10138.0
rm_0102,wh_raw_north_z06,lot_rm_0102_02,16663.0
rm_0103,wh_cold_z05,lot_rm_0103_01,9237.0
rm_0103,wh_finished_north_z09,lot_rm_0103_01,15739.0
rm_0103,wh_finished_south_z03,lot_rm_0103_01,10241.0
rm_0103,wh_finished_south_z05,lot_rm_0103_01,16498.0
rm_0104,wh_cold_z06,lot_rm_0104_02,9335.0
rm_0104,wh_finished_north_z02,lot_rm_0104_02,10073.0
rm_0104,wh_finished_north_z10,lot_rm_0104_02,15837.0
rm_0104,wh_finished_south_z06,lot_rm_0104_02,16599.0
rm_0105,wh_cold_z07,lot_rm_0105_01,9438.0
rm_0105,wh_cold_z09,lot_rm_0105_01,15674.0
rm_0105,wh_finished_north_z03,lot_rm_0105_01,10176.0
rm_0105,wh_finished_south_z07,lot_rm_0105_01,16700.0
rm_0106,wh_cold_z02,lot_rm_0106_02,6.0
rm_0106,wh_cold_z04,lot_rm_0106_02,18.0
rm_0106,wh_cold_z10,lot_rm_0106_02,15762.0
rm_0106,wh_finished_north_z04,lot_rm_0106_02,10260.0
rm_0106,wh_finished_north_z06,lot_rm_0106_02,16517.0
rm_0106,wh_finished_south_z06,lot_rm_0106_02,10.0
rm_0106,wh_packaging_z06,lot_rm_0106_02,9264.0
rm_0106,wh_raw_south_z10,lot_rm_0106_02,14.0
rm_0107,wh_cold_z01,lot_rm_0107_01,15875.0
rm_0107,wh_cold_z03,lot_rm_0107_01,10111.0
rm_0107,wh_finished_north_z07,lot_rm_0107_01,16636.0
rm_0107,wh_packaging_z07,lot_rm_0107_01,9373.0
rm_0108,wh_cold_z04,lot_rm_0108_02,10209.0
rm_0108,wh_finished_north_z08,lot_rm_0108_02,16737.0
rm_0108,wh_packaging_z08,lot_rm_0108_02,9471.0
rm_0108,wh_packaging_z10,lot_rm_0108_02,15707.0
rm_0109,wh_cold_z05,lot_rm_0109_01,10312.0
rm_0109,wh_cold_z07,lot_rm_0109_01,16572.0
rm_0109,wh_packaging_z01,lot_rm_0109_01,15810.0
rm_0109,wh_raw_south_z07,lot_rm_0109_01,9308.0
rm_0110,wh_cold_z08,lot_rm_0110_02,16673.0
rm_0110,wh_packaging_z02,lot_rm_0110_02,15908.0
rm_0110,wh_packaging_z04,lot_rm_0110_02,10144.0
rm_0110,wh_raw_south_z08,lot_rm_0110_02,9406.0
rm_0111,wh_cold_z09,lot_rm_0111_01,16755.0
rm_0111,wh_finished_north_z07,lot_rm_0111_01,11.0
rm_0111,wh_packaging_z03,lot_rm_0111_01,7.0
rm_0111,wh_packaging_z05,lot_rm_0111_01,10251.0
rm_0111,wh_raw_north_z01,lot_rm_0111_01,15.0
rm_0111,wh_raw_south_z01,lot_rm_0111_01,15734.0
rm_0111,wh_raw_south_z09,lot_rm_0111_01,9502.0
rm_0112,wh_packaging_z06,lot_rm_0112_02,10345.0
rm_0112,wh_packaging_z08,lot_rm_0112_02,16609.0
rm_0112,wh_raw_north_z08,lot_rm_0112_02,9341.0
rm_0112,wh_raw_south_z02,lot_rm_0112_02,15843.0
rm_0113,wh_packaging_z09,,16710.0
rm_0113,wh_raw_north_z09,,9444.0
rm_0113,wh_raw_south_z03,,15946.0
rm_0113,wh_raw_south_z05,,10182.0
rm_0114,wh_packaging_z10,,16811.0
rm_0114,wh_raw_north_z02,,15778.0
rm_0114,wh_raw_north_z10,,9542.0
rm_0114,wh_raw_south_z06,,10280.0
rm_0115,wh_finished_south_z09,,9379.0
rm_0115,wh_raw_north_z03,,15881.0
rm_0115,wh_raw_south_z07,,10383.0
rm_0115,wh_raw_south_z09,,16646.0
rm_0116,wh_cold_z08,,12.0
rm_0116,wh_finished_south_z02,,16.0
rm_0116,wh_finished_south_z10,,9469.0
rm_0116,wh_raw_north_z04,,15967.0
rm_0116,wh_raw_north_z06,,10219.0
rm_0116,wh_raw_south_z04,,8.0
rm_0116,wh_raw_south_z10,,16727.0
rm_0117,wh_finished_south_z01,,9580.0
rm_0117,wh_finished_south_z03,,15816.0
rm_0117,wh_raw_north_z07,,10318.0
rm_0117,wh_raw_south_z01,,16848.0
rm_0118,wh_finished_north_z10,,9412.0
rm_0118,wh_finished_south_z04,,15914.0
rm_0118,wh_raw_north_z08,,10416.0
rm_0118,wh_raw_north_z10,,16683.0
rm_0119,wh_finished_north_z01,,9515.0
rm_0119,wh_finished_south_z05,,16017.0
rm_0119,wh_finished_south_z07,,10253.0
rm_0119,wh_raw_north_z01,,16784.0
rm_0120,wh_finished_north_z02,,9613.0
rm_0120,wh_finished_north_z04,,15849.0
rm_0120,wh_finished_south_z08,,10351.0
rm_0120,wh_raw_north_z02,,16885.0
rm_0121,wh_cold_z01,,9441.0
rm_0121,wh_finished_north_z03,,17.0
rm_0121,wh_finished_north_z05,,15939.0
rm_0121,wh_finished_south_z01,,16699.0
rm_0121,wh_finished_south_z09,,10437.0
rm_0121,wh_packaging_z09,,13.0
rm_0121,wh_raw_north_z05,,9.0
rm_0121,wh_raw_north_z07,,21.0
rm_0122,wh_cold_z02,,9548.0
rm_0122,wh_finished_north_z06,,16050.0
rm_0122,wh_finished_north_z08,,10286.0
rm_0122,wh_finished_south_z02,,16821.0
rm_0123,wh_cold_z03,,9651.0
rm_0123,wh_cold_z05,,15887.0
rm_0123,wh_finished_north_z09,,10389.0
rm_0123,wh_finished_south_z03,,16922.0
rm_0124,wh_cold_z06,,15985.0
rm_0124,wh_finished_north_z02,,16757.0
rm_0124,wh_finished_north_z10,,10487.0
rm_0124,wh_packaging_z02,,9483.0
rm_0125,wh_cold_z07,,16088.0
rm_0125,wh_cold_z09,,10324.0
rm_0125,wh_finished_north_z03,,16858.0
rm_0125,wh_packaging_z03,,9586.0
rm_0126,wh_cold_z10,,10404.0
rm_0126,wh_finished_north_z04,,16937.0
rm_0126,wh_finished_south_z06,,10.0
rm_0126,wh_finished_south_z08,,22.0
rm_0126,wh_packaging_z04,,9692.0
rm_0126,wh_packaging_z06,,15906.0
rm_0126,wh_raw_south_z10,,14.0
rm_0127,wh_cold_z01,,10525.0
rm_0127,wh_cold_z03,,16794.0
rm_0127,wh_packaging_z07,,16023.0
rm_0127,wh_raw_south_z03,,9521.0
rm_0128,wh_cold_z04,,16895.0
rm_0128,wh_packaging_z08,,16121.0
rm_0128,wh_packaging_z10,,10357.0
rm_0128,wh_raw_south_z04,,9619.0
rm_0129,wh_cold_z05,lot_rm_0129_01,16996.0
rm_0129,wh_packaging_z01,lot_rm_0129_01,10460.0
rm_0129,wh_raw_south_z05,lot_rm_0129_01,9722.0
rm_0129,wh_raw_south_z07,lot_rm_0129_01,15958.0
rm_0130,wh_packaging_z02,lot_rm_0130_02,10558.0
rm_0130,wh_packaging_z04,lot_rm_0130_02,16831.0
rm_0130,wh_raw_north_z04,lot_rm_0130_02,9554.0
rm_0130,wh_raw_south_z08,lot_rm_0130_02,16056.0
rm_0131,wh_finished_north_z07,lot_rm_0131_01,11.0
rm_0131,wh_finished_north_z09,lot_rm_0131_01,23.0
rm_0131,wh_packaging_z05,lot_rm_0131_01,16928.0
rm_0131,wh_raw_north_z01,lot_rm_0131_01,15.0
rm_0131,wh_raw_north_z05,lot_rm_0131_01,9646.0
rm_0131,wh_raw_south_z01,lot_rm_0131_01,10376.0
rm_0131,wh_raw_south_z09,lot_rm_0131_01,16144.0
rm_0132,wh_packaging_z06,lot_rm_0132_02,17033.0
rm_0132,wh_raw_north_z06,lot_rm_0132_02,9755.0
rm_0132,wh_raw_north_z08,lot_rm_0132_02,15991.0
rm_0132,wh_raw_south_z02,lot_rm_0132_02,10493.0
rm_0133,wh_finished_south_z05,lot_rm_0133_01,9592.0
rm_0133,wh_raw_north_z09,lot_rm_0133_01,16094.0
rm_0133,wh_raw_south_z03,lot_rm_0133_01,10596.0
rm_0133,wh_raw_south_z05,lot_rm_0133_01,16868.0
rm_0134,wh_finished_south_z06,lot_rm_0134_02,9690.0
rm_0134,wh_raw_north_z02,lot_rm_0134_02,10428.0
rm_0134,wh_raw_north_z10,lot_rm_0134_02,16192.0
rm_0134,wh_raw_south_z06,lot_rm_0134_02,16969.0
rm_0135,wh_finished_south_z07,lot_rm_0135_01,9793.0
rm_0135,wh_finished_south_z09,lot_rm_0135_01,16029.0
rm_0135,wh_raw_north_z03,lot_rm_0135_01,10531.0
rm_0135,wh_raw_south_z07,lot_rm_0135_01,17070.0
rm_0136,wh_cold_z08,lot_rm_0136_02,12.0
rm_0136,wh_cold_z10,lot_rm_0136_02,24.0
rm_0136,wh_finished_north_z02,lot_rm_0136_02,16.0
rm_0136,wh_finished_north_z06,lot_rm_0136_02,9613.0
rm_0136,wh_finished_south_z10,lot_rm_0136_02,16111.0
rm_0136,wh_raw_north_z04,lot_rm_0136_02,10609.0
rm_0136,wh_raw_north_z06,lot_rm_0136_02,16881.0
rm_0136,wh_raw_south_z06,lot_rm_0136_02,20.0
rm_0137,wh_finished_north_z07,lot_rm_0137_01,9728.0
rm_0137,wh_finished_south_z01,lot_rm_0137_01,16230.0
rm_0137,wh_finished_south_z03,lot_rm_0137_01,10466.0
rm_0137,wh_raw_north_z07,lot_rm_0137_01,17006.0
rm_0138,wh_finished_north_z08,lot_rm_0138_02,9826.0
rm_0138,wh_finished_north_z10,lot_rm_0138_02,16062.0
rm_0138,wh_finished_south_z04,lot_rm_0138_02,10564.0
rm_0138,wh_raw_north_z08,lot_rm_0138_02,17107.0
rm_0139,wh_cold_z07,lot_rm_0139_01,9663.0
rm_0139,wh_finished_north_z01,lot_rm_0139_01,16165.0
rm_0139,wh_finished_south_z05,lot_rm_0139_01,10667.0
rm_0139,wh_finished_south_z07,lot_rm_0139_01,16942.0
rm_0140,wh_cold_z08,lot_rm_0140_02,9761.0
rm_0140,wh_finished_north_z02,lot_rm_0140_02,16263.0
rm_0140,wh_finished_north_z04,lot_rm_0140_02,10499.0
rm_0140,wh_finished_south_z08,lot_rm_0140_02,17043.0
rm_0141,wh_cold_z01,lot_rm_0141_01,16083.0
rm_0141,wh_cold_z09,lot_rm_0141_01,9851.0
rm_0141,wh_finished_north_z03,lot_rm_0141_01,17.0
rm_0141,wh_finished_north_z05,lot_rm_0141_01,10581.0
rm_0141,wh_finished_south_z09,lot_rm_0141_01,17139.0
rm_0141,wh_packaging_z01,lot_rm_0141_01,5.0
rm_0141,wh_packaging_z09,lot_rm_0141_01,13.0
rm_0141,wh_raw_north_z07,lot_rm_0141_01,21.0
rm_0142,wh_cold_z02,lot_rm_0142_02,16198.0
rm_0142,wh_finished_north_z06,lot_rm_0142_02,10700.0
rm_0142,wh_finished_north_z08,lot_rm_0142_02,16979.0
rm_0142,wh_packaging_z08,lot_rm_0142_02,9696.0
rm_0143,wh_cold_z03,lot_rm_0143_01,16301.0
rm_0143,wh_cold_z05,lot_rm_0143_01,10537.0
rm_0143,wh_finished_north_z09,lot_rm_0143_01,17080.0
rm_0143,wh_packaging_z09,lot_rm_0143_01,9799.0
rm_0144,wh_cold_z06,lot_rm_0144_02,10635.0
rm_0144,wh_finished_north_z10,lot_rm_0144_02,17181.0
rm_0144,wh_packaging_z02,lot_rm_0144_02,16133.0
rm_0144,wh_packaging_z10,lot_rm_0144_02,9897.0
rm_0145,wh_cold_z07,lot_rm_0145_01,10738.0
rm_0145,wh_cold_z09,lot_rm_0145_01,17016.0
rm_0145,wh_packaging_z03,lot_rm_0145_01,16236.0
rm_0145,wh_raw_south_z09,lot_rm_0145_01,9734.0
rm_0146,wh_cold_z04,lot_rm_0146_02,18.0
rm_0146,wh_cold_z10,lot_rm_0146_02,17111.0
rm_0146,wh_finished_south_z08,lot_rm_0146_02,22.0
rm_0146,wh_packaging_z04,lot_rm_0146_02,16316.0
rm_0146,wh_packaging_z06,lot_rm_0146_02,10548.0
rm_0146,wh_raw_north_z10,lot_rm_0146_02,14.0
rm_0146,wh_raw_south_z02,lot_rm_0146_02,6.0
rm_0146,wh_raw_south_z10,lot_rm_0146_02,9818.0
rm_0147,wh_cold_z01,lot_rm_0147_01,17218.0
rm_0147,wh_packaging_z07,lot_rm_0147_01,10673.0
rm_0147,wh_raw_south_z01,lot_rm_0147_01,9935.0
rm_0147,wh_raw_south_z03,lot_rm_0147_01,16171.0
rm_0148,wh_packaging_z08,lot_rm_0148_02,10771.0
rm_0148,wh_packaging_z10,lot_rm_0148_02,17053.0
rm_0148,wh_raw_north_z10,lot_rm_0148_02,9767.0
rm_0148,wh_raw_south_z04,lot_rm_0148_02,16269.0
rm_0149,wh_packaging_z01,lot_rm_0149_01,17154.0
rm_0149,wh_raw_north_z01,lot_rm_0149_01,9870.0
rm_0149,wh_raw_south_z05,lot_rm_0149_01,16372.0
rm_0149,wh_raw_south_z07,lot_rm_0149_01,10608.0
rm_0150,wh_packaging_z02,lot_rm_0150_02,17255.0
rm_0150,wh_raw_north_z02,lot_rm_0150_02,9968.0
rm_0150,wh_raw_north_z04,lot_rm_0150_02,16204.0
rm_0150,wh_raw_south_z08,lot_rm_0150_02,10706.0
rm_0151,wh_finished_north_z09,lot_rm_0151_01,23.0
rm_0151,wh_finished_south_z01,lot_rm_0151_01,9790.0
rm_0151,wh_packaging_z05,lot_rm_0151_01,19.0
rm_0151,wh_raw_north_z01,lot_rm_0151_01,15.0
rm_0151,wh_raw_north_z03,lot_rm_0151_01,7.0
rm_0151,wh_raw_north_z05,lot_rm_0151_01,16288.0
rm_0151,wh_raw_south_z01,lot_rm_0151_01,17083.0
rm_0151,wh_raw_south_z09,lot_rm_0151_01,10786.0
rm_0152,wh_finished_south_z02,lot_rm_0152_02,9903.0
rm_0152,wh_raw_north_z06,lot_rm_0152_02,16405.0
rm_0152,wh_raw_north_z08,lot_rm_0152_02,10641.0
rm_0152,wh_raw_south_z02,lot_rm_0152_02,17191.0
rm_0153,wh_finished_south_z03,lot_rm_0153_01,10006.0
rm_0153,wh_finished_south_z05,lot_rm_0153_01,16242.0
rm_0153,wh_raw_north_z09,lot_rm_0153_01,10744.0
rm_0153,wh_raw_south_z03,lot_rm_0153_01,17292.0
rm_0154,wh_finished_north_z02,lot_rm_0154_02,9838.0
rm_0154,wh_finished_south_z06,lot_rm_0154_02,16340.0
rm_0154,wh_raw_north_z02,lot_rm_0154_02,17127.0
rm_0154,wh_raw_north_z10,lot_rm_0154_02,10842.0
rm_0155,wh_finished_north_z03,lot_rm_0155_01,9941.0
rm_0155,wh_finished_south_z07,lot_rm_0155_01,16443.0
rm_0155,wh_finished_south_z09,lot_rm_0155_01,10679.0
rm_0155,wh_raw_north_z03,lot_rm_0155_01,17228.0
rm_0156,wh_cold_z10,lot_rm_0156_02,24.0
rm_0156,wh_finished_north_z04,lot_rm_0156_02,10063.0
rm_0156,wh_finished_north_z06,lot_rm_0156_02,16295.0
rm_0156,wh_finished_south_z02,lot_rm_0156_02,16.0
rm_0156,wh_finished_south_z04,lot_rm_0156_02,8.0
rm_0156,wh_finished_south_z10,lot_rm_0156_02,10793.0
rm_0156,wh_raw_north_z04,lot_rm_0156_02,17321.0
rm_0156,wh_raw_south_z06,lot_rm_0156_02,20.0
rm_0157,wh_cold_z03,lot_rm_0157_01,9876.0
rm_0157,wh_finished_north_z07,lot_rm_0157_01,16378.0
rm_0157,wh_finished_south_z01,lot_rm_0157_01,10880.0
rm_0157,wh_finished_south_z03,lot_rm_0157_01,17164.0
rm_0158,wh_cold_z04,lot_rm_0158_02,10014.0
rm_0158,wh_finished_north_z08,lot_rm_0158_02,16516.0
rm_0158,wh_finished_north_z10,lot_rm_0158_02,10752.0
rm_0158,wh_finished_south_z04,lot_rm_0158_02,17265.0
rm_0159,wh_cold_z05,lot_rm_0159_01,10077.0
rm_0159,wh_cold_z07,lot_rm_0159_01,16313.0
rm_0159,wh_finished_north_z01,lot_rm_0159_01,10815.0
rm_0159,wh_finished_south_z05,lot_rm_0159_01,17366.0
rm_0160,wh_cold_z08,lot_rm_0160_02,16451.0
rm_0160,wh_finished_north_z02,lot_rm_0160_02,10953.0
rm_0160,wh_finished_north_z04,lot_rm_0160_02,17201.0
rm_0160,wh_packaging_z04,lot_rm_0160_02,9949.0
rm_0161,wh_cold_z01,lot_rm_0161_01,10785.0
rm_0161,wh_cold_z05,lot_rm_0161_01,9.0
rm_0161,wh_cold_z09,lot_rm_0161_01,16533.0
rm_0161,wh_finished_north_z03,lot_rm_0161_01,17.0
rm_0161,wh_finished_north_z05,lot_rm_0161_01,17293.0
rm_0161,wh_packaging_z01,lot_rm_0161_01,5.0
rm_0161,wh_packaging_z05,lot_rm_0161_01,10035.0
rm_0161,wh_raw_north_z07,lot_rm_0161_01,21.0
rm_0162,wh_cold_z02,lot_rm_0162_02,10888.0
rm_0162,wh_finished_north_z06,lot_rm_0162_02,17403.0
rm_0162,wh_packaging_z06,lot_rm_0162_02,10150.0
rm_0162,wh_packaging_z08,lot_rm_0162_02,16386.0
rm_0163,wh_cold_z03,lot_rm_0163_01,10991.0
rm_0163,wh_cold_z05,lot_rm_0163_01,17238.0
rm_0163,wh_packaging_z09,lot_rm_0163_01,16489.0
rm_0163,wh_raw_south_z05,lot_rm_0163_01,9987.0
rm_0164,wh_cold_z06,lot_rm_0164_02,17339.0
rm_0164,wh_packaging_z02,lot_rm_0164_02,10823.0
rm_0164,wh_packaging_z10,lot_rm_0164_02,16587.0
rm_0164,wh_raw_south_z06,lot_rm_0164_02,10085.0
rm_0165,wh_cold_z07,lot_rm_0165_01,17440.0
rm_0165,wh_packaging_z03,lot_rm_0165_01,10926.0
rm_0165,wh_raw_south_z07,lot_rm_0165_01,10188.0
rm_0165,wh_raw_south_z09,lot_rm_0165_01,16424.0
rm_0166,wh_cold_z04,lot_rm_0166_02,18.0
rm_0166,wh_cold_z06,lot_rm_0166_02,10.0
rm_0166,wh_finished_south_z08,lot_rm_0166_02,22.0
rm_0166,wh_packaging_z04,lot_rm_0166_02,11018.0
rm_0166,wh_packaging_z06,lot_rm_0166_02,17265.0
rm_0166,wh_raw_north_z06,lot_rm_0166_02,10002.0
rm_0166,wh_raw_south_z02,lot_rm_0166_02,6.0
rm_0166,wh_raw_south_z10,lot_rm_0166_02,16500.0
rm_0167,wh_packaging_z07,lot_rm_0167_01,17376.0
rm_0167,wh_raw_north_z07,lot_rm_0167_01,10123.0
rm_0167,wh_raw_south_z01,lot_rm_0167_01,16625.0
rm_0167,wh_raw_south_z03,lot_rm_0167_01,10861.0
rm_0168,wh_packaging_z08,lot_rm_0168_02,17477.0
