item_code,item_name,item_type,category_code,unit_code,lot_controlled,minimum_stock_quantity,status,description
fg_0100,Nước ép Cam Đào Collagen - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://partners.vinamilk.com.vn/collections/all-products
fg_0101,Nước ép Cam - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0102,Nước ép Cam - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0103,Nước ép Cam - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0104,Nước ép Cam - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0105,Nước ép Cam - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0106,Nước ép Táo - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0107,Nước ép Táo - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0108,Nước ép Táo - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0109,Nước ép Táo - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0110,Nước ép Táo - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0111,Nước dừa tươi - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0112,Nước dừa tươi - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0113,Nước dừa tươi - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0114,Nước dừa tươi - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0115,Nước dừa tươi - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0116,Nước dừa tắc - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0117,Nước dừa tắc - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0118,Nước dừa tắc - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0119,Nước dừa tắc - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0120,Nước dừa tắc - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước dừa; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0121,Nước tinh khiết ICY Premium - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ICY; nhóm Nước tinh khiết; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0122,Nước tinh khiết ICY Premium - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ICY; nhóm Nước tinh khiết; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0123,Nước tinh khiết ICY Premium - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ICY; nhóm Nước tinh khiết; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0124,Nước tinh khiết ICY Premium - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ICY; nhóm Nước tinh khiết; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0125,Nước tinh khiết ICY Premium - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ICY; nhóm Nước tinh khiết; https://new.vinamilk.com.vn/collections/nuoc-giai-khat
fg_0126,Sữa đặc Ông Thọ Nhãn đỏ - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Ông Thọ; nhóm Sữa đặc; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0127,Sữa đặc Ông Thọ Nhãn đỏ - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Ông Thọ; nhóm Sữa đặc; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0128,Sữa đặc Ông Thọ Nhãn đỏ - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Ông Thọ; nhóm Sữa đặc; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0129,Sữa đặc Ông Thọ Nhãn đỏ - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Ông Thọ; nhóm Sữa đặc; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0130,Sữa đặc Ông Thọ Nhãn đỏ - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Ông Thọ; nhóm Sữa đặc; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0131,Sữa bột Dielac Grow Plus 2 - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0132,Sữa bột Dielac Grow Plus 2 - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0133,Sữa bột Dielac Grow Plus 2 - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0134,Sữa bột Dielac Grow Plus 2 - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0135,Sữa bột Dielac Grow Plus 2 - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0136,Sữa uống dinh dưỡng Dielac Grow Plus - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0137,Sữa uống dinh dưỡng Dielac Grow Plus - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0138,Sữa uống dinh dưỡng Dielac Grow Plus - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0139,Sữa uống dinh dưỡng Dielac Grow Plus - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0140,Sữa uống dinh dưỡng Dielac Grow Plus - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Dielac Grow Plus; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0141,Sữa bột Optimum Gold 4 - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0142,Sữa bột Optimum Gold 4 - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0143,Sữa bột Optimum Gold 4 - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0144,Sữa bột Optimum Gold 4 - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0145,Sữa bột Optimum Gold 4 - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0146,Sữa uống dinh dưỡng Optimum Gold - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0147,Sữa uống dinh dưỡng Optimum Gold - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0148,Sữa uống dinh dưỡng Optimum Gold - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0149,Sữa uống dinh dưỡng Optimum Gold - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0150,Sữa uống dinh dưỡng Optimum Gold - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Optimum Gold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0151,Sữa bột Vinamilk ColosGold 3 - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0152,Sữa bột Vinamilk ColosGold 3 - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0153,Sữa bột Vinamilk ColosGold 3 - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0154,Sữa bột Vinamilk ColosGold 3 - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0155,Sữa bột Vinamilk ColosGold 3 - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa bột trẻ em; https://livestream.vinamilk.com.vn/
fg_0156,Sữa uống dinh dưỡng Vinamilk ColosGold - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0157,Sữa uống dinh dưỡng Vinamilk ColosGold - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0158,Sữa uống dinh dưỡng Vinamilk ColosGold - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0159,Sữa uống dinh dưỡng Vinamilk ColosGold - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0160,Sữa uống dinh dưỡng Vinamilk ColosGold - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: ColosGold; nhóm Sữa uống dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0161,Sữa bột YokoGold 1 - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: YokoGold; nhóm Sữa bột trẻ em; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0162,Sữa bột YokoGold 1 - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: YokoGold; nhóm Sữa bột trẻ em; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0163,Sữa bột YokoGold 1 - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: YokoGold; nhóm Sữa bột trẻ em; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0164,Sữa bột YokoGold 1 - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: YokoGold; nhóm Sữa bột trẻ em; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0165,Sữa bột YokoGold 1 - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: YokoGold; nhóm Sữa bột trẻ em; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0166,Bột ăn dặm RiDielac Gold - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: RiDielac Gold; nhóm Bột dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0167,Bột ăn dặm RiDielac Gold - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: RiDielac Gold; nhóm Bột dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0168,Bột ăn dặm RiDielac Gold - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: RiDielac Gold; nhóm Bột dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0169,Bột ăn dặm RiDielac Gold - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: RiDielac Gold; nhóm Bột dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0170,Bột ăn dặm RiDielac Gold - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: RiDielac Gold; nhóm Bột dinh dưỡng; https://livestream.vinamilk.com.vn/
fg_0171,Kem hộp Vinamilk Dừa - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0172,Kem hộp Vinamilk Dừa - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0173,Kem hộp Vinamilk Dừa - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0174,Kem hộp Vinamilk Dừa - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0175,Kem hộp Vinamilk Dừa - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0176,Kem hộp Vinamilk Gelato Dừa - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk Gelato; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0177,Kem hộp Vinamilk Gelato Dừa - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk Gelato; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0178,Kem hộp Vinamilk Gelato Dừa - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk Gelato; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0179,Kem hộp Vinamilk Gelato Dừa - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk Gelato; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0180,Kem hộp Vinamilk Gelato Dừa - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk Gelato; nhóm Kem; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0181,Sữa chua ăn Vinamilk Có đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0182,Sữa chua ăn Vinamilk Có đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0183,Sữa chua ăn Vinamilk Có đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0184,Sữa chua ăn Vinamilk Có đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0185,Sữa chua ăn Vinamilk Có đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0186,Sữa chua ăn Vinamilk Không đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0187,Sữa chua ăn Vinamilk Không đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0188,Sữa chua ăn Vinamilk Không đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0189,Sữa chua ăn Vinamilk Không đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0190,Sữa chua ăn Vinamilk Không đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa chua ăn; https://partners.vinamilk.com.vn/collections/all-products
fg_0191,Sữa chua uống Probi - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Probi; nhóm Sữa chua uống; https://partners.vinamilk.com.vn/collections/all-products
fg_0192,Sữa chua uống Probi - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Probi; nhóm Sữa chua uống; https://partners.vinamilk.com.vn/collections/all-products
fg_0193,Sữa chua uống Probi - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Probi; nhóm Sữa chua uống; https://partners.vinamilk.com.vn/collections/all-products
fg_0194,Sữa chua uống Probi - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Probi; nhóm Sữa chua uống; https://partners.vinamilk.com.vn/collections/all-products
fg_0195,Sữa chua uống Probi - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Probi; nhóm Sữa chua uống; https://partners.vinamilk.com.vn/collections/all-products
fg_0196,Phô mai Vinamilk - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Phô mai; https://www.vinamilk.com.vn/static/uploads/bc_thuong_nien/1398182024-7e25ebe2588a7b30e90438bd67863da4777dfe4bbb6d919cb6a6b9c98867b980.pdf
fg_0197,Phô mai Vinamilk - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Phô mai; https://www.vinamilk.com.vn/static/uploads/bc_thuong_nien/1398182024-7e25ebe2588a7b30e90438bd67863da4777dfe4bbb6d919cb6a6b9c98867b980.pdf
fg_0198,Phô mai Vinamilk - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Phô mai; https://www.vinamilk.com.vn/static/uploads/bc_thuong_nien/1398182024-7e25ebe2588a7b30e90438bd67863da4777dfe4bbb6d919cb6a6b9c98867b980.pdf
fg_0199,Phô mai Vinamilk - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Phô mai; https://www.vinamilk.com.vn/static/uploads/bc_thuong_nien/1398182024-7e25ebe2588a7b30e90438bd67863da4777dfe4bbb6d919cb6a6b9c98867b980.pdf
fg_0200,Phô mai Vinamilk - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Phô mai; https://www.vinamilk.com.vn/static/uploads/bc_thuong_nien/1398182024-7e25ebe2588a7b30e90438bd67863da4777dfe4bbb6d919cb6a6b9c98867b980.pdf
