receipt_code,line_number,item_code,location_code,lot_code,quantity
receipt_2025_00341,3,fg_0183,wh_cold_z03,lot_fg_0183_01,8782
receipt_2025_00342,1,fg_0184,wh_packaging_z02,lot_fg_0184_02,8617
receipt_2025_00342,2,fg_0185,wh_packaging_z03,lot_fg_0185_01,8718
receipt_2025_00342,3,fg_0186,wh_packaging_z04,lot_fg_0186_02,8819
receipt_2025_00343,1,fg_0187,wh_raw_south_z03,lot_fg_0187_01,8654
receipt_2025_00343,2,fg_0188,wh_raw_south_z04,lot_fg_0188_02,8755
receipt_2025_00343,3,fg_0189,wh_raw_south_z05,lot_fg_0189_01,8856
receipt_2025_00344,1,fg_0190,wh_raw_north_z04,lot_fg_0190_02,8691
receipt_2025_00344,2,fg_0191,wh_raw_north_z05,lot_fg_0191_01,8792
receipt_2025_00344,3,fg_0192,wh_raw_north_z06,lot_fg_0192_02,8893
receipt_2025_00345,1,fg_0193,wh_finished_south_z05,lot_fg_0193_01,8728
receipt_2025_00345,2,fg_0194,wh_finished_south_z06,lot_fg_0194_02,8829
receipt_2025_00345,3,fg_0195,wh_finished_south_z07,lot_fg_0195_01,8930
receipt_2025_00346,1,fg_0196,wh_finished_north_z06,lot_fg_0196_02,8765
receipt_2025_00346,2,fg_0197,wh_finished_north_z07,lot_fg_0197_01,8866
receipt_2025_00346,3,fg_0198,wh_finished_north_z08,lot_fg_0198_02,8967
receipt_2025_00347,1,fg_0199,wh_cold_z07,lot_fg_0199_01,8802
receipt_2025_00347,2,fg_0200,wh_cold_z08,lot_fg_0200_02,8903
receipt_2025_00347,3,rm_0001,wh_cold_z09,lot_rm_0001_01,9004
receipt_2025_00348,1,rm_0002,wh_packaging_z08,lot_rm_0002_02,8839
receipt_2025_00348,2,rm_0003,wh_packaging_z09,lot_rm_0003_01,8940
receipt_2025_00348,3,rm_0004,wh_packaging_z10,lot_rm_0004_02,9041
receipt_2025_00349,1,rm_0005,wh_raw_south_z09,lot_rm_0005_01,8876
receipt_2025_00349,2,rm_0006,wh_raw_south_z10,lot_rm_0006_02,8977
receipt_2025_00349,3,rm_0007,wh_raw_south_z01,lot_rm_0007_01,9078
receipt_2025_00350,1,rm_0008,wh_raw_north_z10,lot_rm_0008_02,8913
receipt_2025_00350,2,rm_0009,wh_raw_north_z01,lot_rm_0009_01,9014
receipt_2025_00350,3,rm_0010,wh_raw_north_z02,lot_rm_0010_02,9115
receipt_2025_00351,1,rm_0011,wh_finished_south_z01,lot_rm_0011_01,8950
receipt_2025_00351,2,rm_0012,wh_finished_south_z02,lot_rm_0012_02,9051
receipt_2025_00351,3,rm_0013,wh_finished_south_z03,lot_rm_0013_01,9152
receipt_2025_00352,1,rm_0014,wh_finished_north_z02,lot_rm_0014_02,8987
receipt_2025_00352,2,rm_0015,wh_finished_north_z03,lot_rm_0015_01,9088
receipt_2025_00352,3,rm_0016,wh_finished_north_z04,lot_rm_0016_02,9189
receipt_2025_00353,1,rm_0017,wh_cold_z03,lot_rm_0017_01,9024
receipt_2025_00353,2,rm_0018,wh_cold_z04,lot_rm_0018_02,9125
receipt_2025_00353,3,rm_0019,wh_cold_z05,lot_rm_0019_01,9226
receipt_2025_00354,1,rm_0020,wh_packaging_z04,lot_rm_0020_02,9061
receipt_2025_00354,2,rm_0021,wh_packaging_z05,lot_rm_0021_01,9162
receipt_2025_00354,3,rm_0022,wh_packaging_z06,lot_rm_0022_02,9263
receipt_2025_00355,1,rm_0023,wh_raw_south_z05,lot_rm_0023_01,9098
receipt_2025_00355,2,rm_0024,wh_raw_south_z06,lot_rm_0024_02,9199
receipt_2025_00355,3,rm_0025,wh_raw_south_z07,lot_rm_0025_01,9300
receipt_2025_00356,1,rm_0026,wh_raw_north_z06,lot_rm_0026_02,9135
receipt_2025_00356,2,rm_0027,wh_raw_north_z07,lot_rm_0027_01,9236
receipt_2025_00356,3,rm_0028,wh_raw_north_z08,lot_rm_0028_02,9337
receipt_2025_00357,1,rm_0029,wh_finished_south_z07,lot_rm_0029_01,9172
receipt_2025_00357,2,rm_0030,wh_finished_south_z08,lot_rm_0030_02,9273
receipt_2025_00357,3,rm_0031,wh_finished_south_z09,lot_rm_0031_01,9374
receipt_2025_00358,1,rm_0032,wh_finished_north_z08,lot_rm_0032_02,9209
receipt_2025_00358,2,rm_0033,wh_finished_north_z09,lot_rm_0033_01,9310
receipt_2025_00358,3,rm_0034,wh_finished_north_z10,lot_rm_0034_02,9411
receipt_2025_00359,1,rm_0035,wh_cold_z09,lot_rm_0035_01,9246
receipt_2025_00359,2,rm_0036,wh_cold_z10,lot_rm_0036_02,9347
receipt_2025_00359,3,rm_0037,wh_cold_z01,lot_rm_0037_01,9448
receipt_2025_00360,1,rm_0038,wh_packaging_z10,lot_rm_0038_02,9283
receipt_2025_00360,2,rm_0039,wh_packaging_z01,lot_rm_0039_01,9384
receipt_2025_00360,3,rm_0040,wh_packaging_z02,lot_rm_0040_02,9485
receipt_2025_00361,1,rm_0041,wh_raw_south_z01,lot_rm_0041_01,9320
receipt_2025_00361,2,rm_0042,wh_raw_south_z02,lot_rm_0042_02,9421
receipt_2025_00361,3,rm_0043,wh_raw_south_z03,lot_rm_0043_01,9522
receipt_2025_00362,1,rm_0044,wh_raw_north_z02,lot_rm_0044_02,9357
receipt_2025_00362,2,rm_0045,wh_raw_north_z03,lot_rm_0045_01,9458
receipt_2025_00362,3,rm_0046,wh_raw_north_z04,lot_rm_0046_02,9559
receipt_2025_00363,1,rm_0047,wh_finished_south_z03,lot_rm_0047_01,9394
receipt_2025_00363,2,rm_0048,wh_finished_south_z04,lot_rm_0048_02,9495
receipt_2025_00363,3,rm_0049,wh_finished_south_z05,,9596
receipt_2025_00364,1,rm_0050,wh_finished_north_z04,,9431
receipt_2025_00364,2,rm_0051,wh_finished_north_z05,,9532
receipt_2025_00364,3,rm_0052,wh_finished_north_z06,,9633
receipt_2025_00365,1,rm_0053,wh_cold_z05,,9468
receipt_2025_00365,2,rm_0054,wh_cold_z06,,9569
receipt_2025_00365,3,rm_0055,wh_cold_z07,,9670
receipt_2025_00366,1,rm_0056,wh_packaging_z06,,9505
receipt_2025_00366,2,rm_0057,wh_packaging_z07,,9606
receipt_2025_00366,3,rm_0058,wh_packaging_z08,,9707
receipt_2025_00367,1,rm_0059,wh_raw_south_z07,,9542
receipt_2025_00367,2,rm_0060,wh_raw_south_z08,,9643
receipt_2025_00367,3,rm_0061,wh_raw_south_z09,,9744
receipt_2025_00368,1,rm_0062,wh_raw_north_z08,,9579
receipt_2025_00368,2,rm_0063,wh_raw_north_z09,,9680
receipt_2025_00368,3,rm_0064,wh_raw_north_z10,,9781
receipt_2025_00369,1,rm_0065,wh_finished_south_z09,lot_rm_0065_01,9616
receipt_2025_00369,2,rm_0066,wh_finished_south_z10,lot_rm_0066_02,9717
receipt_2025_00369,3,rm_0067,wh_finished_south_z01,lot_rm_0067_01,9818
receipt_2025_00370,1,rm_0068,wh_finished_north_z10,lot_rm_0068_02,9653
receipt_2025_00370,2,rm_0069,wh_finished_north_z01,lot_rm_0069_01,9754
receipt_2025_00370,3,rm_0070,wh_finished_north_z02,lot_rm_0070_02,9855
receipt_2025_00371,1,rm_0071,wh_cold_z01,lot_rm_0071_01,9690
receipt_2025_00371,2,rm_0072,wh_cold_z02,lot_rm_0072_02,9791
receipt_2025_00371,3,rm_0073,wh_cold_z03,lot_rm_0073_01,9892
receipt_2025_00372,1,rm_0074,wh_packaging_z02,lot_rm_0074_02,9727
receipt_2025_00372,2,rm_0075,wh_packaging_z03,lot_rm_0075_01,9828
receipt_2025_00372,3,rm_0076,wh_packaging_z04,lot_rm_0076_02,9929
receipt_2025_00373,1,rm_0077,wh_raw_south_z03,lot_rm_0077_01,9764
receipt_2025_00373,2,rm_0078,wh_raw_south_z04,lot_rm_0078_02,9865
receipt_2025_00373,3,rm_0079,wh_raw_south_z05,lot_rm_0079_01,9966
receipt_2025_00374,1,rm_0080,wh_raw_north_z04,lot_rm_0080_02,9801
receipt_2025_00374,2,rm_0081,wh_raw_north_z05,lot_rm_0081_01,9902
receipt_2025_00374,3,rm_0082,wh_raw_north_z06,lot_rm_0082_02,10003
receipt_2025_00375,1,rm_0083,wh_finished_south_z05,lot_rm_0083_01,9838
receipt_2025_00375,2,rm_0084,wh_finished_south_z06,lot_rm_0084_02,9939
receipt_2025_00375,3,rm_0085,wh_finished_south_z07,lot_rm_0085_01,10040
receipt_2025_00376,1,rm_0086,wh_finished_north_z06,lot_rm_0086_02,9875
receipt_2025_00376,2,rm_0087,wh_finished_north_z07,lot_rm_0087_01,9976
receipt_2025_00376,3,rm_0088,wh_finished_north_z08,lot_rm_0088_02,10077
receipt_2025_00377,1,rm_0089,wh_cold_z07,lot_rm_0089_01,9912
receipt_2025_00377,2,rm_0090,wh_cold_z08,lot_rm_0090_02,10013
receipt_2025_00377,3,rm_0091,wh_cold_z09,lot_rm_0091_01,10114
receipt_2025_00378,1,rm_0092,wh_packaging_z08,lot_rm_0092_02,9949
receipt_2025_00378,2,rm_0093,wh_packaging_z09,lot_rm_0093_01,10050
receipt_2025_00378,3,rm_0094,wh_packaging_z10,lot_rm_0094_02,10151
receipt_2025_00379,1,rm_0095,wh_raw_south_z09,lot_rm_0095_01,9986
receipt_2025_00379,2,rm_0096,wh_raw_south_z10,lot_rm_0096_02,10087
receipt_2025_00379,3,rm_0097,wh_raw_south_z01,lot_rm_0097_01,10188
receipt_2025_00380,1,rm_0098,wh_raw_north_z10,lot_rm_0098_02,10023
receipt_2025_00380,2,rm_0099,wh_raw_north_z01,lot_rm_0099_01,10124
receipt_2025_00380,3,rm_0100,wh_raw_north_z02,lot_rm_0100_02,10225
receipt_2025_00381,1,rm_0101,wh_finished_south_z01,lot_rm_0101_01,10060
receipt_2025_00381,2,rm_0102,wh_finished_south_z02,lot_rm_0102_02,10161
receipt_2025_00381,3,rm_0103,wh_finished_south_z03,lot_rm_0103_01,10262
receipt_2025_00382,1,rm_0104,wh_finished_north_z02,lot_rm_0104_02,10097
receipt_2025_00382,2,rm_0105,wh_finished_north_z03,lot_rm_0105_01,10198
receipt_2025_00382,3,rm_0106,wh_finished_north_z04,lot_rm_0106_02,10299
receipt_2025_00383,1,rm_0107,wh_cold_z03,lot_rm_0107_01,10134
receipt_2025_00383,2,rm_0108,wh_cold_z04,lot_rm_0108_02,10235
receipt_2025_00383,3,rm_0109,wh_cold_z05,lot_rm_0109_01,10336
receipt_2025_00384,1,rm_0110,wh_packaging_z04,lot_rm_0110_02,10171
receipt_2025_00384,2,rm_0111,wh_packaging_z05,lot_rm_0111_01,10272
receipt_2025_00384,3,rm_0112,wh_packaging_z06,lot_rm_0112_02,10373
receipt_2025_00385,1,rm_0113,wh_raw_south_z05,,10208
receipt_2025_00385,2,rm_0114,wh_raw_south_z06,,10309
receipt_2025_00385,3,rm_0115,wh_raw_south_z07,,10410
receipt_2025_00386,1,rm_0116,wh_raw_north_z06,,10245
receipt_2025_00386,2,rm_0117,wh_raw_north_z07,,10346
receipt_2025_00386,3,rm_0118,wh_raw_north_z08,,10447
receipt_2025_00387,1,rm_0119,wh_finished_south_z07,,10282
receipt_2025_00387,2,rm_0120,wh_finished_south_z08,,10383
receipt_2025_00387,3,rm_0121,wh_finished_south_z09,,10484
receipt_2025_00388,1,rm_0122,wh_finished_north_z08,,10319
receipt_2025_00388,2,rm_0123,wh_finished_north_z09,,10420
receipt_2025_00388,3,rm_0124,wh_finished_north_z10,,10521
receipt_2025_00389,1,rm_0125,wh_cold_z09,,10356
receipt_2025_00389,2,rm_0126,wh_cold_z10,,10457
receipt_2025_00389,3,rm_0127,wh_cold_z01,,10558
receipt_2025_00390,1,rm_0128,wh_packaging_z10,,10393
receipt_2025_00390,2,rm_0129,wh_packaging_z01,lot_rm_0129_01,10494
receipt_2025_00390,3,rm_0130,wh_packaging_z02,lot_rm_0130_02,10595
receipt_2025_00391,1,rm_0131,wh_raw_south_z01,lot_rm_0131_01,10430
receipt_2025_00391,2,rm_0132,wh_raw_south_z02,lot_rm_0132_02,10531
receipt_2025_00391,3,rm_0133,wh_raw_south_z03,lot_rm_0133_01,10632
receipt_2025_00392,1,rm_0134,wh_raw_north_z02,lot_rm_0134_02,10467
receipt_2025_00392,2,rm_0135,wh_raw_north_z03,lot_rm_0135_01,10568
receipt_2025_00392,3,rm_0136,wh_raw_north_z04,lot_rm_0136_02,10669
receipt_2025_00393,1,rm_0137,wh_finished_south_z03,lot_rm_0137_01,10504
receipt_2025_00393,2,rm_0138,wh_finished_south_z04,lot_rm_0138_02,10605
receipt_2025_00393,3,rm_0139,wh_finished_south_z05,lot_rm_0139_01,10706
receipt_2025_00394,1,rm_0140,wh_finished_north_z04,lot_rm_0140_02,10541
receipt_2025_00394,2,rm_0141,wh_finished_north_z05,lot_rm_0141_01,10642
receipt_2025_00394,3,rm_0142,wh_finished_north_z06,lot_rm_0142_02,10743
receipt_2025_00395,1,rm_0143,wh_cold_z05,lot_rm_0143_01,10578
receipt_2025_00395,2,rm_0144,wh_cold_z06,lot_rm_0144_02,10679
receipt_2025_00395,3,rm_0145,wh_cold_z07,lot_rm_0145_01,10780
receipt_2025_00396,1,rm_0146,wh_packaging_z06,lot_rm_0146_02,10615
receipt_2025_00396,2,rm_0147,wh_packaging_z07,lot_rm_0147_01,10716
receipt_2025_00396,3,rm_0148,wh_packaging_z08,lot_rm_0148_02,10817
receipt_2025_00397,1,rm_0149,wh_raw_south_z07,lot_rm_0149_01,10652
receipt_2025_00397,2,rm_0150,wh_raw_south_z08,lot_rm_0150_02,10753
receipt_2025_00397,3,rm_0151,wh_raw_south_z09,lot_rm_0151_01,10854
receipt_2025_00398,1,rm_0152,wh_raw_north_z08,lot_rm_0152_02,10689
receipt_2025_00398,2,rm_0153,wh_raw_north_z09,lot_rm_0153_01,10790
receipt_2025_00398,3,rm_0154,wh_raw_north_z10,lot_rm_0154_02,10891
receipt_2025_00399,1,rm_0155,wh_finished_south_z09,lot_rm_0155_01,10726
receipt_2025_00399,2,rm_0156,wh_finished_south_z10,lot_rm_0156_02,10827
receipt_2025_00399,3,rm_0157,wh_finished_south_z01,lot_rm_0157_01,10928
receipt_2025_00400,1,rm_0158,wh_finished_north_z10,lot_rm_0158_02,10763
receipt_2025_00400,2,rm_0159,wh_finished_north_z01,lot_rm_0159_01,10864
receipt_2025_00400,3,rm_0160,wh_finished_north_z02,lot_rm_0160_02,10965
receipt_2025_00401,1,rm_0161,wh_cold_z01,lot_rm_0161_01,10800
receipt_2025_00401,2,rm_0162,wh_cold_z02,lot_rm_0162_02,10901
receipt_2025_00401,3,rm_0163,wh_cold_z03,lot_rm_0163_01,11002
receipt_2025_00402,1,rm_0164,wh_packaging_z02,lot_rm_0164_02,10837
receipt_2025_00402,2,rm_0165,wh_packaging_z03,lot_rm_0165_01,10938
receipt_2025_00402,3,rm_0166,wh_packaging_z04,lot_rm_0166_02,11039
receipt_2025_00403,1,rm_0167,wh_raw_south_z03,lot_rm_0167_01,10874
receipt_2025_00403,2,rm_0168,wh_raw_south_z04,lot_rm_0168_02,10975
receipt_2025_00403,3,rm_0169,wh_raw_south_z05,lot_rm_0169_01,11076
receipt_2025_00404,1,rm_0170,wh_raw_north_z04,lot_rm_0170_02,10911
receipt_2025_00404,2,rm_0171,wh_raw_north_z05,lot_rm_0171_01,11012
receipt_2025_00404,3,rm_0172,wh_raw_north_z06,lot_rm_0172_02,11113
receipt_2025_00405,1,rm_0173,wh_finished_south_z05,lot_rm_0173_01,10948
receipt_2025_00405,2,rm_0174,wh_finished_south_z06,lot_rm_0174_02,11049
receipt_2025_00405,3,rm_0175,wh_finished_south_z07,lot_rm_0175_01,11150
receipt_2025_00406,1,rm_0176,wh_finished_north_z06,lot_rm_0176_02,10985
receipt_2025_00406,2,rm_0177,wh_finished_north_z07,,11086
receipt_2025_00406,3,rm_0178,wh_finished_north_z08,,11187
receipt_2025_00407,1,rm_0179,wh_cold_z07,,11022
receipt_2025_00407,2,rm_0180,wh_cold_z08,,11123
receipt_2025_00407,3,rm_0181,wh_cold_z09,,11224
receipt_2025_00408,1,rm_0182,wh_packaging_z08,,11059
receipt_2025_00408,2,rm_0183,wh_packaging_z09,,11160
receipt_2025_00408,3,rm_0184,wh_packaging_z10,,11261
receipt_2025_00409,1,rm_0185,wh_raw_south_z09,,11096
receipt_2025_00409,2,rm_0186,wh_raw_south_z10,,11197
receipt_2025_00409,3,rm_0187,wh_raw_south_z01,,11298
receipt_2025_00410,1,rm_0188,wh_raw_north_z10,,11133
receipt_2025_00410,2,rm_0189,wh_raw_north_z01,,11234
receipt_2025_00410,3,rm_0190,wh_raw_north_z02,,11335
receipt_2025_00411,1,rm_0191,wh_finished_south_z01,,11170
receipt_2025_00411,2,rm_0192,wh_finished_south_z02,,11271
receipt_2025_00411,3,rm_0193,wh_finished_south_z03,lot_rm_0193_01,11372
receipt_2025_00412,1,rm_0194,wh_finished_north_z02,lot_rm_0194_02,11207
receipt_2025_00412,2,rm_0195,wh_finished_north_z03,lot_rm_0195_01,11308
receipt_2025_00412,3,rm_0196,wh_finished_north_z04,lot_rm_0196_02,11409
receipt_2025_00413,1,rm_0197,wh_cold_z03,lot_rm_0197_01,11244
receipt_2025_00413,2,rm_0198,wh_cold_z04,lot_rm_0198_02,11345
receipt_2025_00413,3,rm_0199,wh_cold_z05,lot_rm_0199_01,11446
receipt_2025_00414,1,rm_0200,wh_packaging_z04,lot_rm_0200_02,11281
receipt_2025_00414,2,rm_0201,wh_packaging_z05,lot_rm_0201_01,11382
receipt_2025_00414,3,rm_0202,wh_packaging_z06,lot_rm_0202_02,11483
receipt_2025_00415,1,rm_0203,wh_raw_south_z05,lot_rm_0203_01,11318
receipt_2025_00415,2,rm_0204,wh_raw_south_z06,lot_rm_0204_02,11419
receipt_2025_00415,3,rm_0205,wh_raw_south_z07,lot_rm_0205_01,11520
receipt_2025_00416,1,rm_0206,wh_raw_north_z06,lot_rm_0206_02,11355
receipt_2025_00416,2,rm_0207,wh_raw_north_z07,lot_rm_0207_01,11456
receipt_2025_00416,3,rm_0208,wh_raw_north_z08,lot_rm_0208_02,11557
receipt_2025_00417,1,rm_0209,wh_finished_south_z07,lot_rm_0209_01,11392
receipt_2025_00417,2,rm_0210,wh_finished_south_z08,lot_rm_0210_02,11493
receipt_2025_00417,3,rm_0211,wh_finished_south_z09,lot_rm_0211_01,11594
receipt_2025_00418,1,rm_0212,wh_finished_north_z08,lot_rm_0212_02,11429
receipt_2025_00418,2,rm_0213,wh_finished_north_z09,lot_rm_0213_01,11530
receipt_2025_00418,3,rm_0214,wh_finished_north_z10,lot_rm_0214_02,11631
receipt_2025_00419,1,rm_0215,wh_cold_z09,lot_rm_0215_01,11466
receipt_2025_00419,2,rm_0216,wh_cold_z10,lot_rm_0216_02,11567
receipt_2025_00419,3,rm_0217,wh_cold_z01,lot_rm_0217_01,11668
receipt_2025_00420,1,rm_0218,wh_packaging_z10,lot_rm_0218_02,11503
receipt_2025_00420,2,rm_0219,wh_packaging_z01,lot_rm_0219_01,11604
receipt_2025_00420,3,rm_0220,wh_packaging_z02,lot_rm_0220_02,11705
receipt_2025_00421,1,rm_0221,wh_raw_south_z01,lot_rm_0221_01,11540
receipt_2025_00421,2,rm_0222,wh_raw_south_z02,lot_rm_0222_02,11641
receipt_2025_00421,3,rm_0223,wh_raw_south_z03,lot_rm_0223_01,11742
receipt_2025_00422,1,rm_0224,wh_raw_north_z02,lot_rm_0224_02,11577
receipt_2025_00422,2,rm_0225,wh_raw_north_z03,lot_rm_0225_01,11678
receipt_2025_00422,3,rm_0226,wh_raw_north_z04,lot_rm_0226_02,11779
receipt_2025_00423,1,rm_0227,wh_finished_south_z03,lot_rm_0227_01,11614
receipt_2025_00423,2,rm_0228,wh_finished_south_z04,lot_rm_0228_02,11715
receipt_2025_00423,3,rm_0229,wh_finished_south_z05,lot_rm_0229_01,11816
receipt_2025_00424,1,rm_0230,wh_finished_north_z04,lot_rm_0230_02,11651
receipt_2025_00424,2,rm_0231,wh_finished_north_z05,lot_rm_0231_01,11752
receipt_2025_00424,3,rm_0232,wh_finished_north_z06,lot_rm_0232_02,11853
receipt_2025_00425,1,rm_0233,wh_cold_z05,lot_rm_0233_01,11688
receipt_2025_00425,2,rm_0234,wh_cold_z06,lot_rm_0234_02,11789
receipt_2025_00425,3,rm_0235,wh_cold_z07,lot_rm_0235_01,11890
receipt_2025_00426,1,rm_0236,wh_packaging_z06,lot_rm_0236_02,11725
receipt_2025_00426,2,rm_0237,wh_packaging_z07,lot_rm_0237_01,11826
receipt_2025_00426,3,rm_0238,wh_packaging_z08,lot_rm_0238_02,11927
receipt_2025_00427,1,rm_0239,wh_raw_south_z07,lot_rm_0239_01,11762
receipt_2025_00427,2,rm_0240,wh_raw_south_z08,lot_rm_0240_02,11863
receipt_2025_00427,3,rm_0241,wh_raw_south_z09,,11964
receipt_2025_00428,1,rm_0242,wh_raw_north_z08,,11799
receipt_2025_00428,2,rm_0243,wh_raw_north_z09,,11900
receipt_2025_00428,3,rm_0244,wh_raw_north_z10,,12001
receipt_2025_00429,1,rm_0245,wh_finished_south_z09,,11836
receipt_2025_00429,2,rm_0246,wh_finished_south_z10,,11937
receipt_2025_00429,3,rm_0247,wh_finished_south_z01,,12038
receipt_2025_00430,1,rm_0248,wh_finished_north_z10,,11873
receipt_2025_00430,2,rm_0249,wh_finished_north_z01,,11974
receipt_2025_00430,3,rm_0250,wh_finished_north_z02,,12075
receipt_2025_00431,1,rm_0251,wh_cold_z01,,11910
receipt_2025_00431,2,rm_0252,wh_cold_z02,,12011
receipt_2025_00431,3,rm_0253,wh_cold_z03,,12112
receipt_2025_00432,1,rm_0254,wh_packaging_z02,,11947
receipt_2025_00432,2,rm_0255,wh_packaging_z03,,12048
receipt_2025_00432,3,rm_0256,wh_packaging_z04,,12149
receipt_2025_00433,1,rm_0257,wh_raw_south_z03,lot_rm_0257_01,11984
receipt_2025_00433,2,rm_0258,wh_raw_south_z04,lot_rm_0258_02,12085
receipt_2025_00433,3,rm_0259,wh_raw_south_z05,lot_rm_0259_01,12186
receipt_2025_00434,1,rm_0260,wh_raw_north_z04,lot_rm_0260_02,12021
receipt_2025_00434,2,rm_0261,wh_raw_north_z05,lot_rm_0261_01,12122
receipt_2025_00434,3,rm_0262,wh_raw_north_z06,lot_rm_0262_02,12223
receipt_2025_00435,1,rm_0263,wh_finished_south_z05,lot_rm_0263_01,12058
receipt_2025_00435,2,rm_0264,wh_finished_south_z06,lot_rm_0264_02,12159
receipt_2025_00435,3,rm_0265,wh_finished_south_z07,lot_rm_0265_01,12260
receipt_2025_00436,1,rm_0266,wh_finished_north_z06,lot_rm_0266_02,12095
receipt_2025_00436,2,rm_0267,wh_finished_north_z07,lot_rm_0267_01,12196
receipt_2025_00436,3,rm_0268,wh_finished_north_z08,lot_rm_0268_02,12297
receipt_2025_00437,1,rm_0269,wh_cold_z07,lot_rm_0269_01,12132
receipt_2025_00437,2,rm_0270,wh_cold_z08,lot_rm_0270_02,12233
receipt_2025_00437,3,rm_0271,wh_cold_z09,lot_rm_0271_01,12334
receipt_2025_00438,1,rm_0272,wh_packaging_z08,lot_rm_0272_02,12169
receipt_2025_00438,2,rm_0273,wh_packaging_z09,lot_rm_0273_01,12270
receipt_2025_00438,3,rm_0274,wh_packaging_z10,lot_rm_0274_02,12371
receipt_2025_00439,1,rm_0275,wh_raw_south_z09,lot_rm_0275_01,12206
receipt_2025_00439,2,rm_0276,wh_raw_south_z10,lot_rm_0276_02,12307
receipt_2025_00439,3,rm_0277,wh_raw_south_z01,lot_rm_0277_01,12408
receipt_2025_00440,1,rm_0278,wh_raw_north_z10,lot_rm_0278_02,12243
receipt_2025_00440,2,rm_0279,wh_raw_north_z01,lot_rm_0279_01,12344
receipt_2025_00440,3,rm_0280,wh_raw_north_z02,lot_rm_0280_02,12445
receipt_2025_00441,1,rm_0281,wh_finished_south_z01,lot_rm_0281_01,12280
receipt_2025_00441,2,rm_0282,wh_finished_south_z02,lot_rm_0282_02,12381
receipt_2025_00441,3,rm_0283,wh_finished_south_z03,lot_rm_0283_01,12482
receipt_2025_00442,1,rm_0284,wh_finished_north_z02,lot_rm_0284_02,12317
receipt_2025_00442,2,rm_0285,wh_finished_north_z03,lot_rm_0285_01,12418
receipt_2025_00442,3,rm_0286,wh_finished_north_z04,lot_rm_0286_02,12519
receipt_2025_00443,1,rm_0287,wh_cold_z03,lot_rm_0287_01,12354
receipt_2025_00443,2,rm_0288,wh_cold_z04,lot_rm_0288_02,12455
receipt_2025_00443,3,rm_0289,wh_cold_z05,lot_rm_0289_01,12556
receipt_2025_00444,1,rm_0290,wh_packaging_z04,lot_rm_0290_02,12391
receipt_2025_00444,2,rm_0291,wh_packaging_z05,lot_rm_0291_01,12492
receipt_2025_00444,3,rm_0292,wh_packaging_z06,lot_rm_0292_02,12593
receipt_2025_00445,1,rm_0293,wh_raw_south_z05,lot_rm_0293_01,12428
receipt_2025_00445,2,rm_0294,wh_raw_south_z06,lot_rm_0294_02,12529
receipt_2025_00445,3,rm_0295,wh_raw_south_z07,lot_rm_0295_01,12630
receipt_2025_00446,1,rm_0296,wh_raw_north_z06,lot_rm_0296_02,12465
receipt_2025_00446,2,rm_0297,wh_raw_north_z07,lot_rm_0297_01,12566
receipt_2025_00446,3,rm_0298,wh_raw_north_z08,lot_rm_0298_02,12667
receipt_2025_00447,1,rm_0299,wh_finished_south_z07,lot_rm_0299_01,12502
receipt_2025_00447,2,rm_0300,wh_finished_south_z08,lot_rm_0300_02,12603
receipt_2025_00447,3,rm_0301,wh_finished_south_z09,lot_rm_0301_01,12704
receipt_2025_00448,1,rm_0302,wh_finished_north_z08,lot_rm_0302_02,12539
receipt_2025_00448,2,rm_0303,wh_finished_north_z09,lot_rm_0303_01,12640
receipt_2025_00448,3,rm_0304,wh_finished_north_z10,lot_rm_0304_02,12741
receipt_2025_00449,1,rm_0305,wh_cold_z09,,12576
receipt_2025_00449,2,rm_0306,wh_cold_z10,,12677
receipt_2025_00449,3,rm_0307,wh_cold_z01,,12778
receipt_2025_00450,1,rm_0308,wh_packaging_z10,,12613
receipt_2025_00450,2,rm_0309,wh_packaging_z01,,12714
receipt_2025_00450,3,rm_0310,wh_packaging_z02,,12815
receipt_2025_00451,1,rm_0311,wh_raw_south_z01,,12650
receipt_2025_00451,2,rm_0312,wh_raw_south_z02,,12751
receipt_2025_00451,3,rm_0313,wh_raw_south_z03,,12852
receipt_2025_00452,1,rm_0314,wh_raw_north_z02,,12687
receipt_2025_00452,2,rm_0315,wh_raw_north_z03,,12788
receipt_2025_00452,3,rm_0316,wh_raw_north_z04,,12889
receipt_2025_00453,1,rm_0317,wh_finished_south_z03,,12724
receipt_2025_00453,2,rm_0318,wh_finished_south_z04,,12825
receipt_2025_00453,3,rm_0319,wh_finished_south_z05,,12926
receipt_2025_00454,1,rm_0320,wh_finished_north_z04,,12761
receipt_2025_00454,2,fg_0001,wh_finished_north_z05,lot_fg_0001_01,12862
receipt_2025_00454,3,fg_0002,wh_finished_north_z06,lot_fg_0002_02,12963
receipt_2025_00455,1,fg_0003,wh_cold_z05,lot_fg_0003_01,12798
receipt_2025_00455,2,fg_0004,wh_cold_z06,lot_fg_0004_02,12899
receipt_2025_00455,3,fg_0005,wh_cold_z07,lot_fg_0005_01,13000
receipt_2025_00456,1,fg_0006,wh_packaging_z06,lot_fg_0006_02,12835
receipt_2025_00456,2,fg_0007,wh_packaging_z07,lot_fg_0007_01,12936
receipt_2025_00456,3,fg_0008,wh_packaging_z08,lot_fg_0008_02,13037
receipt_2025_00457,1,fg_0009,wh_raw_south_z07,lot_fg_0009_01,12872
